idade,profissao,estado_civil,educacao,tem_inadimplencia,saldo_anual,emprestimo_habitacional,emprestimo_pessoal,tipo_contato,dia,mes,duracao_segundos,num_contatos_campanha,dias_desde_ultimo_contato,contatos_anteriores,resultado_campanha_anterior,assinou_deposito
50,gerencia,solteiro,superior,nao,297,sim,nao,desconhecido,5,mai,119,1,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,279,sim,nao,desconhecido,5,mai,361,1,-1,0,desconhecido,nao
59,empreendedor,divorciado,medio,nao,901,sim,nao,desconhecido,5,mai,73,3,-1,0,desconhecido,nao
30,tecnico,solteiro,medio,nao,2573,sim,nao,desconhecido,5,mai,67,2,-1,0,desconhecido,nao
36,servicos,casado,medio,nao,143,sim,sim,desconhecido,5,mai,350,1,-1,0,desconhecido,nao
40,operario,casado,medio,nao,475,sim,nao,desconhecido,5,mai,332,2,-1,0,desconhecido,nao
53,operario,casado,medio,nao,70,sim,nao,desconhecido,5,mai,611,2,-1,0,desconhecido,nao
34,gerencia,solteiro,superior,nao,318,sim,nao,desconhecido,5,mai,113,2,-1,0,desconhecido,nao
37,tecnico,casado,medio,nao,275,sim,nao,desconhecido,5,mai,132,1,-1,0,desconhecido,nao
42,gerencia,divorciado,superior,nao,742,sim,nao,desconhecido,5,mai,58,3,-1,0,desconhecido,nao
41,empreendedor,casado,fundamental,nao,236,sim,nao,desconhecido,5,mai,151,1,-1,0,desconhecido,nao
30,estudante,solteiro,superior,nao,25,sim,nao,desconhecido,5,mai,89,2,-1,0,desconhecido,nao
37,gerencia,solteiro,superior,nao,600,sim,nao,desconhecido,5,mai,152,1,-1,0,desconhecido,nao
39,administrativo,divorciado,medio,nao,-349,sim,nao,desconhecido,5,mai,611,2,-1,0,desconhecido,nao
41,operario,casado,fundamental,nao,183,sim,sim,desconhecido,5,mai,110,2,-1,0,desconhecido,nao
40,operario,casado,fundamental,nao,0,sim,nao,desconhecido,5,mai,463,1,-1,0,desconhecido,nao
42,gerencia,solteiro,superior,nao,0,sim,sim,desconhecido,5,mai,562,2,-1,0,desconhecido,sim
40,operario,divorciado,fundamental,nao,0,sim,nao,desconhecido,5,mai,962,1,-1,0,desconhecido,nao
57,tecnico,casado,medio,nao,1078,sim,nao,desconhecido,5,mai,10,4,-1,0,desconhecido,nao
56,empreendedor,divorciado,medio,nao,155,nao,nao,desconhecido,5,mai,118,3,-1,0,desconhecido,nao
37,administrativo,casado,medio,nao,190,sim,nao,desconhecido,5,mai,92,2,-1,0,desconhecido,nao
59,aposentado,casado,medio,nao,319,sim,nao,desconhecido,5,mai,143,3,-1,0,desconhecido,nao
39,servicos,divorciado,medio,nao,-185,sim,nao,desconhecido,5,mai,189,3,-1,0,desconhecido,nao
49,servicos,casado,medio,nao,47,nao,nao,desconhecido,5,mai,234,2,-1,0,desconhecido,nao
38,servicos,solteiro,medio,nao,570,sim,nao,desconhecido,5,mai,75,2,-1,0,desconhecido,nao
36,autonomo,casado,superior,nao,19,nao,nao,desconhecido,5,mai,189,2,-1,0,desconhecido,nao
50,operario,casado,fundamental,nao,61,sim,nao,desconhecido,5,mai,621,3,-1,0,desconhecido,nao
41,administrativo,casado,medio,nao,-62,sim,sim,desconhecido,5,mai,55,2,-1,0,desconhecido,nao
54,tecnico,casado,superior,nao,258,nao,nao,desconhecido,5,mai,310,4,-1,0,desconhecido,nao
58,operario,casado,fundamental,nao,76,sim,nao,desconhecido,5,mai,156,2,-1,0,desconhecido,nao
30,operario,solteiro,medio,nao,0,sim,nao,desconhecido,5,mai,5,2,-1,0,desconhecido,nao
33,administrativo,solteiro,medio,nao,352,sim,nao,desconhecido,5,mai,225,2,-1,0,desconhecido,nao
47,administrativo,casado,medio,nao,368,sim,nao,desconhecido,5,mai,125,2,-1,0,desconhecido,nao
50,tecnico,solteiro,superior,nao,339,sim,nao,desconhecido,5,mai,2,3,-1,0,desconhecido,nao
32,operario,casado,medio,nao,1331,sim,nao,desconhecido,5,mai,286,2,-1,0,desconhecido,nao
40,autonomo,casado,medio,nao,672,sim,nao,desconhecido,5,mai,164,2,-1,0,desconhecido,nao
37,gerencia,casado,superior,nao,58,sim,nao,desconhecido,5,mai,98,2,-1,0,desconhecido,nao
54,tecnico,solteiro,desconhecido,nao,447,sim,nao,desconhecido,5,mai,742,2,-1,0,desconhecido,nao
24,estudante,solteiro,medio,nao,423,sim,nao,desconhecido,5,mai,226,3,-1,0,desconhecido,nao
54,gerencia,casado,superior,nao,0,nao,nao,desconhecido,5,mai,120,2,-1,0,desconhecido,nao
34,tecnico,casado,medio,nao,19,sim,nao,desconhecido,5,mai,362,4,-1,0,desconhecido,nao
56,tecnico,divorciado,fundamental,nao,13,sim,nao,desconhecido,5,mai,357,2,-1,0,desconhecido,nao
31,operario,solteiro,medio,nao,3,sim,nao,desconhecido,5,mai,200,2,-1,0,desconhecido,nao
24,estudante,solteiro,medio,nao,82,sim,nao,desconhecido,5,mai,204,2,-1,0,desconhecido,nao
42,operario,divorciado,fundamental,nao,28,sim,nao,desconhecido,5,mai,126,3,-1,0,desconhecido,nao
57,tecnico,casado,medio,nao,792,sim,nao,desconhecido,5,mai,65,2,-1,0,desconhecido,nao
42,operario,casado,desconhecido,nao,408,sim,nao,desconhecido,5,mai,107,2,-1,0,desconhecido,nao
51,administrativo,casado,medio,nao,531,sim,nao,desconhecido,5,mai,267,2,-1,0,desconhecido,nao
57,aposentado,casado,medio,nao,211,sim,nao,desconhecido,5,mai,248,2,-1,0,desconhecido,nao
36,servicos,solteiro,medio,nao,62,sim,nao,desconhecido,5,mai,215,2,-1,0,desconhecido,nao
53,servicos,casado,desconhecido,nao,257,sim,nao,desconhecido,5,mai,209,2,-1,0,desconhecido,nao
50,tecnico,casado,medio,nao,1234,sim,nao,desconhecido,5,mai,205,2,-1,0,desconhecido,nao
54,gerencia,casado,superior,nao,313,sim,nao,desconhecido,5,mai,83,2,-1,0,desconhecido,nao
55,operario,casado,medio,nao,89,sim,nao,desconhecido,5,mai,106,3,-1,0,desconhecido,nao
44,operario,casado,medio,nao,129,sim,sim,desconhecido,5,mai,189,2,-1,0,desconhecido,nao
43,gerencia,casado,desconhecido,nao,0,sim,nao,desconhecido,5,mai,105,2,-1,0,desconhecido,nao
56,administrativo,casado,medio,nao,353,sim,nao,desconhecido,5,mai,106,2,-1,0,desconhecido,nao
54,tecnico,casado,desconhecido,nao,851,sim,nao,desconhecido,5,mai,108,2,-1,0,desconhecido,nao
55,servicos,divorciado,fundamental,nao,96,sim,sim,desconhecido,5,mai,311,2,-1,0,desconhecido,nao
37,servicos,divorciado,medio,nao,398,sim,sim,desconhecido,5,mai,214,2,-1,0,desconhecido,nao
33,administrativo,solteiro,superior,nao,193,nao,nao,desconhecido,5,mai,132,2,-1,0,desconhecido,nao
46,administrativo,casado,medio,nao,-358,sim,nao,desconhecido,5,mai,358,2,-1,0,desconhecido,nao
36,operario,casado,medio,nao,539,sim,sim,desconhecido,5,mai,453,2,-1,0,desconhecido,nao
51,tecnico,solteiro,medio,nao,0,sim,nao,desconhecido,5,mai,364,2,-1,0,desconhecido,nao
40,aposentado,solteiro,fundamental,nao,0,nao,nao,desconhecido,5,mai,136,2,-1,0,desconhecido,nao
42,operario,casado,medio,nao,490,sim,nao,desconhecido,5,mai,386,2,-1,0,desconhecido,nao
51,operario,casado,medio,nao,0,sim,nao,desconhecido,5,mai,173,2,-1,0,desconhecido,nao
49,operario,casado,desconhecido,nao,403,sim,nao,desconhecido,5,mai,241,2,-1,0,desconhecido,nao
48,gerencia,casado,medio,nao,161,sim,nao,desconhecido,5,mai,224,3,-1,0,desconhecido,nao
32,tecnico,divorciado,superior,nao,2558,nao,nao,desconhecido,5,mai,148,2,-1,0,desconhecido,nao
31,administrativo,solteiro,medio,nao,98,sim,nao,desconhecido,5,mai,196,2,-1,0,desconhecido,nao
55,gerencia,solteiro,superior,nao,115,nao,nao,desconhecido,5,mai,111,4,-1,0,desconhecido,nao
40,operario,solteiro,medio,nao,436,sim,nao,desconhecido,5,mai,231,3,-1,0,desconhecido,nao
47,tecnico,casado,superior,nao,831,sim,nao,desconhecido,5,mai,316,3,-1,0,desconhecido,nao
57,tecnico,casado,desconhecido,nao,206,sim,nao,desconhecido,5,mai,216,3,-1,0,desconhecido,nao
41,operario,casado,medio,nao,290,sim,nao,desconhecido,5,mai,240,2,-1,0,desconhecido,nao
48,operario,casado,medio,nao,1,nao,nao,desconhecido,5,mai,669,3,-1,0,desconhecido,nao
42,operario,casado,desconhecido,nao,57,sim,nao,desconhecido,5,mai,425,2,-1,0,desconhecido,nao
30,operario,solteiro,medio,nao,-457,sim,nao,desconhecido,5,mai,143,2,-1,0,desconhecido,nao
58,gerencia,solteiro,superior,nao,1387,sim,nao,desconhecido,5,mai,174,5,-1,0,desconhecido,nao
45,gerencia,divorciado,superior,nao,24598,sim,nao,desconhecido,5,mai,313,3,-1,0,desconhecido,nao
49,operario,casado,medio,nao,30,sim,nao,desconhecido,5,mai,135,4,-1,0,desconhecido,nao
42,administrativo,solteiro,medio,nao,1022,sim,nao,desconhecido,5,mai,146,2,-1,0,desconhecido,nao
53,tecnico,casado,medio,nao,56,sim,sim,desconhecido,5,mai,152,2,-1,0,desconhecido,nao
51,administrativo,solteiro,medio,sim,-2,nao,nao,desconhecido,5,mai,402,3,-1,0,desconhecido,nao
32,servicos,solteiro,medio,nao,121,sim,nao,desconhecido,5,mai,213,2,-1,0,desconhecido,nao
41,operario,solteiro,medio,nao,842,sim,nao,desconhecido,5,mai,144,3,-1,0,desconhecido,nao
43,gerencia,divorciado,medio,nao,693,sim,nao,desconhecido,5,mai,124,3,-1,0,desconhecido,nao
40,operario,divorciado,medio,nao,-333,sim,nao,desconhecido,5,mai,183,2,-1,0,desconhecido,nao
50,operario,casado,fundamental,nao,1533,sim,nao,desconhecido,5,mai,325,2,-1,0,desconhecido,nao
34,gerencia,casado,superior,nao,46,sim,nao,desconhecido,5,mai,39,4,-1,0,desconhecido,nao
53,servicos,casado,desconhecido,nao,18,nao,nao,desconhecido,5,mai,503,2,-1,0,desconhecido,nao
45,tecnico,casado,medio,nao,44,sim,nao,desconhecido,5,mai,95,4,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,-100,sim,nao,desconhecido,5,mai,680,2,-1,0,desconhecido,nao
44,servicos,casado,superior,nao,510,sim,nao,desconhecido,5,mai,421,4,-1,0,desconhecido,nao
55,gerencia,casado,superior,nao,685,sim,nao,desconhecido,5,mai,174,3,-1,0,desconhecido,nao
46,gerencia,solteiro,superior,nao,187,sim,nao,desconhecido,5,mai,113,2,-1,0,desconhecido,nao
45,operario,casado,medio,nao,66,sim,nao,desconhecido,5,mai,808,2,-1,0,desconhecido,nao
34,administrativo,casado,medio,nao,560,sim,nao,desconhecido,5,mai,198,3,-1,0,desconhecido,nao
36,operario,casado,medio,nao,0,sim,nao,desconhecido,5,mai,195,2,-1,0,desconhecido,nao
59,desconhecido,divorciado,desconhecido,nao,27,nao,nao,desconhecido,5,mai,347,3,-1,0,desconhecido,nao
31,administrativo,solteiro,medio,nao,12,sim,nao,desconhecido,5,mai,208,2,-1,0,desconhecido,nao
44,operario,solteiro,medio,nao,34,sim,nao,desconhecido,5,mai,404,4,-1,0,desconhecido,nao
33,empreendedor,solteiro,superior,nao,1068,sim,nao,desconhecido,5,mai,396,2,-1,0,desconhecido,nao
40,operario,casado,medio,nao,211,sim,nao,desconhecido,5,mai,216,4,-1,0,desconhecido,nao
46,administrativo,solteiro,superior,nao,377,sim,nao,desconhecido,5,mai,98,2,-1,0,desconhecido,nao
48,gerencia,casado,superior,nao,263,sim,nao,desconhecido,5,mai,350,2,-1,0,desconhecido,nao
42,servicos,casado,medio,nao,1263,sim,nao,desconhecido,6,mai,114,2,-1,0,desconhecido,nao
27,servicos,casado,medio,nao,8,sim,nao,desconhecido,6,mai,88,3,-1,0,desconhecido,nao
48,administrativo,casado,medio,nao,126,sim,sim,desconhecido,6,mai,379,2,-1,0,desconhecido,nao
59,administrativo,casado,medio,nao,230,sim,nao,desconhecido,6,mai,190,3,-1,0,desconhecido,nao
46,tecnico,casado,superior,nao,841,sim,nao,desconhecido,6,mai,158,1,-1,0,desconhecido,nao
38,administrativo,divorciado,medio,nao,308,sim,nao,desconhecido,6,mai,102,1,-1,0,desconhecido,nao
43,gerencia,divorciado,superior,nao,1,sim,nao,desconhecido,6,mai,306,1,-1,0,desconhecido,nao
38,administrativo,divorciado,superior,nao,86,sim,nao,desconhecido,6,mai,218,1,-1,0,desconhecido,nao
23,estudante,solteiro,medio,nao,157,sim,nao,desconhecido,6,mai,54,1,-1,0,desconhecido,nao
34,servicos,casado,medio,nao,22,sim,nao,desconhecido,6,mai,344,1,-1,0,desconhecido,nao
38,administrativo,casado,medio,nao,46,sim,sim,desconhecido,6,mai,195,1,-1,0,desconhecido,nao
37,operario,casado,medio,nao,1293,nao,nao,desconhecido,6,mai,652,1,-1,0,desconhecido,nao
25,administrativo,solteiro,medio,nao,122,sim,nao,desconhecido,6,mai,286,1,-1,0,desconhecido,nao
48,operario,casado,desconhecido,nao,131,sim,nao,desconhecido,6,mai,189,1,-1,0,desconhecido,nao
49,operario,solteiro,medio,nao,143,sim,nao,desconhecido,6,mai,83,1,-1,0,desconhecido,nao
38,administrativo,solteiro,medio,nao,393,nao,nao,desconhecido,6,mai,184,2,-1,0,desconhecido,nao
43,operario,casado,fundamental,nao,98,sim,nao,desconhecido,6,mai,235,1,-1,0,desconhecido,nao
33,gerencia,casado,superior,nao,0,sim,nao,desconhecido,6,mai,290,1,-1,0,desconhecido,nao
55,operario,casado,medio,nao,224,sim,nao,desconhecido,6,mai,232,1,-1,0,desconhecido,nao
38,operario,casado,medio,nao,757,sim,nao,desconhecido,6,mai,133,1,-1,0,desconhecido,nao
49,servicos,casado,medio,nao,245,sim,sim,desconhecido,6,mai,318,1,-1,0,desconhecido,nao
40,gerencia,casado,medio,nao,8486,nao,nao,desconhecido,6,mai,260,3,-1,0,desconhecido,nao
43,administrativo,casado,desconhecido,nao,350,nao,nao,desconhecido,6,mai,437,1,-1,0,desconhecido,nao
38,operario,casado,medio,nao,20,sim,nao,desconhecido,6,mai,402,1,-1,0,desconhecido,nao
58,servicos,casado,medio,nao,1667,sim,sim,desconhecido,6,mai,85,1,-1,0,desconhecido,nao
57,tecnico,casado,desconhecido,nao,345,sim,nao,desconhecido,6,mai,125,1,-1,0,desconhecido,nao
32,desempregado,casado,medio,nao,10,sim,nao,desconhecido,6,mai,501,4,-1,0,desconhecido,nao
56,gerencia,casado,superior,nao,830,sim,sim,desconhecido,6,mai,1201,1,-1,0,desconhecido,sim
58,operario,divorciado,desconhecido,nao,29,sim,nao,desconhecido,6,mai,253,1,-1,0,desconhecido,nao
60,aposentado,divorciado,medio,nao,545,sim,nao,desconhecido,6,mai,1030,1,-1,0,desconhecido,sim
37,tecnico,casado,superior,nao,8730,sim,nao,desconhecido,6,mai,149,1,-1,0,desconhecido,nao
46,tecnico,divorciado,superior,nao,477,sim,nao,desconhecido,6,mai,114,1,-1,0,desconhecido,nao
27,administrativo,casado,medio,nao,4,sim,nao,desconhecido,6,mai,243,1,-1,0,desconhecido,nao
43,operario,casado,medio,nao,1205,sim,nao,desconhecido,6,mai,769,2,-1,0,desconhecido,nao
32,tecnico,solteiro,medio,nao,0,sim,sim,desconhecido,6,mai,135,3,-1,0,desconhecido,nao
40,administrativo,solteiro,medio,nao,263,sim,nao,desconhecido,6,mai,231,1,-1,0,desconhecido,nao
38,administrativo,casado,medio,nao,1,nao,nao,desconhecido,6,mai,76,1,-1,0,desconhecido,nao
34,operario,casado,medio,nao,283,nao,sim,desconhecido,6,mai,199,1,-1,0,desconhecido,nao
47,operario,casado,fundamental,nao,206,sim,nao,desconhecido,6,mai,152,1,-1,0,desconhecido,nao
42,domestica,casado,fundamental,nao,17,sim,nao,desconhecido,6,mai,124,1,-1,0,desconhecido,nao
48,tecnico,casado,medio,nao,141,sim,sim,desconhecido,6,mai,424,1,-1,0,desconhecido,nao
29,autonomo,solteiro,superior,nao,16,sim,nao,desconhecido,6,mai,43,1,-1,0,desconhecido,nao
50,servicos,casado,medio,nao,206,sim,nao,desconhecido,6,mai,154,1,-1,0,desconhecido,nao
52,tecnico,casado,desconhecido,nao,7,nao,nao,desconhecido,6,mai,203,2,-1,0,desconhecido,nao
50,gerencia,casado,superior,nao,0,nao,nao,desconhecido,6,mai,326,1,-1,0,desconhecido,nao
58,aposentado,casado,superior,nao,0,nao,nao,desconhecido,6,mai,393,1,-1,0,desconhecido,nao
46,operario,divorciado,fundamental,nao,1927,sim,nao,desconhecido,6,mai,241,3,-1,0,desconhecido,nao
38,tecnico,casado,medio,nao,284,sim,nao,desconhecido,6,mai,483,1,-1,0,desconhecido,nao
46,operario,casado,medio,nao,1660,sim,nao,desconhecido,6,mai,259,1,-1,0,desconhecido,nao
32,servicos,solteiro,medio,nao,406,sim,nao,desconhecido,6,mai,227,1,-1,0,desconhecido,nao
51,operario,casado,fundamental,nao,230,sim,nao,desconhecido,6,mai,673,1,-1,0,desconhecido,nao
39,administrativo,solteiro,medio,nao,-25,sim,nao,desconhecido,6,mai,576,1,-1,0,desconhecido,nao
48,administrativo,casado,medio,nao,182,sim,nao,desconhecido,6,mai,180,2,-1,0,desconhecido,nao
36,empreendedor,casado,superior,nao,1169,sim,nao,desconhecido,6,mai,168,2,-1,0,desconhecido,nao
34,administrativo,divorciado,medio,nao,67,sim,nao,desconhecido,6,mai,90,1,-1,0,desconhecido,nao
40,tecnico,casado,medio,nao,77,nao,nao,desconhecido,6,mai,505,1,-1,0,desconhecido,nao
43,desempregado,casado,medio,nao,0,sim,nao,desconhecido,6,mai,245,1,-1,0,desconhecido,nao
52,operario,divorciado,fundamental,nao,55,sim,sim,desconhecido,6,mai,186,1,-1,0,desconhecido,nao
33,tecnico,casado,medio,sim,72,sim,nao,desconhecido,6,mai,623,1,-1,0,desconhecido,nao
49,gerencia,solteiro,superior,nao,163,sim,nao,desconhecido,6,mai,496,3,-1,0,desconhecido,nao
32,gerencia,solteiro,superior,nao,151,sim,nao,desconhecido,6,mai,118,1,-1,0,desconhecido,nao
39,administrativo,solteiro,medio,nao,113,sim,nao,desconhecido,6,mai,342,1,-1,0,desconhecido,nao
40,operario,casado,medio,nao,0,sim,nao,desconhecido,6,mai,225,1,-1,0,desconhecido,nao
38,tecnico,solteiro,superior,nao,9,sim,nao,desconhecido,6,mai,185,3,-1,0,desconhecido,nao
43,gerencia,casado,medio,nao,375,sim,nao,desconhecido,6,mai,196,2,-1,0,desconhecido,nao
39,servicos,casado,medio,nao,1142,sim,nao,desconhecido,6,mai,276,1,-1,0,desconhecido,nao
54,operario,casado,fundamental,nao,2102,sim,nao,desconhecido,6,mai,76,1,-1,0,desconhecido,nao
38,tecnico,solteiro,superior,nao,4325,sim,nao,desconhecido,6,mai,87,1,-1,0,desconhecido,nao
40,operario,casado,medio,nao,217,sim,nao,desconhecido,6,mai,195,1,-1,0,desconhecido,nao
55,administrativo,casado,medio,nao,131,sim,nao,desconhecido,6,mai,744,1,-1,0,desconhecido,nao
42,gerencia,casado,superior,nao,1680,sim,nao,desconhecido,6,mai,765,1,-1,0,desconhecido,nao
39,operario,casado,medio,nao,0,sim,nao,desconhecido,6,mai,262,1,-1,0,desconhecido,nao
40,operario,casado,fundamental,nao,46,sim,nao,desconhecido,6,mai,119,1,-1,0,desconhecido,nao
32,operario,casado,medio,nao,320,sim,nao,desconhecido,6,mai,198,2,-1,0,desconhecido,nao
55,administrativo,casado,medio,nao,183,sim,nao,desconhecido,6,mai,150,1,-1,0,desconhecido,nao
45,operario,casado,medio,nao,39,nao,nao,desconhecido,6,mai,241,1,-1,0,desconhecido,nao
35,gerencia,solteiro,superior,nao,560,sim,nao,desconhecido,6,mai,181,1,-1,0,desconhecido,nao
58,tecnico,divorciado,medio,nao,469,nao,nao,desconhecido,6,mai,196,1,-1,0,desconhecido,nao
35,administrativo,casado,medio,nao,530,sim,nao,desconhecido,6,mai,149,1,-1,0,desconhecido,nao
49,servicos,casado,fundamental,nao,61,sim,nao,desconhecido,6,mai,246,1,-1,0,desconhecido,nao
34,tecnico,solteiro,superior,nao,242,sim,nao,desconhecido,6,mai,112,1,-1,0,desconhecido,nao
36,operario,casado,medio,nao,139,sim,nao,desconhecido,6,mai,309,2,-1,0,desconhecido,nao
24,autonomo,solteiro,medio,nao,0,sim,nao,desconhecido,6,mai,278,1,-1,0,desconhecido,nao
34,tecnico,casado,medio,nao,367,sim,nao,desconhecido,6,mai,140,1,-1,0,desconhecido,nao
51,administrativo,divorciado,medio,nao,228,sim,nao,desconhecido,6,mai,136,1,-1,0,desconhecido,nao
39,tecnico,solteiro,desconhecido,nao,45248,sim,nao,desconhecido,6,mai,1623,1,-1,0,desconhecido,sim
50,autonomo,casado,desconhecido,nao,-84,sim,nao,desconhecido,6,mai,101,1,-1,0,desconhecido,nao
32,servicos,solteiro,medio,nao,310,sim,nao,desconhecido,6,mai,144,1,-1,0,desconhecido,nao
42,operario,casado,desconhecido,nao,132,sim,nao,desconhecido,6,mai,238,1,-1,0,desconhecido,nao
50,tecnico,casado,medio,nao,797,sim,nao,desconhecido,6,mai,354,1,-1,0,desconhecido,nao
40,servicos,casado,medio,nao,71,nao,nao,desconhecido,6,mai,79,1,-1,0,desconhecido,nao
46,gerencia,divorciado,desconhecido,nao,2,sim,nao,desconhecido,6,mai,187,1,-1,0,desconhecido,nao
37,gerencia,casado,superior,nao,231,sim,sim,desconhecido,6,mai,451,2,-1,0,desconhecido,nao
34,operario,casado,medio,nao,270,sim,sim,desconhecido,6,mai,159,1,-1,0,desconhecido,nao
44,operario,casado,medio,nao,274,sim,sim,desconhecido,6,mai,409,1,-1,0,desconhecido,nao
40,administrativo,solteiro,medio,nao,-109,sim,sim,desconhecido,6,mai,170,1,-1,0,desconhecido,nao
37,tecnico,casado,medio,nao,1,sim,nao,desconhecido,6,mai,608,1,-1,0,desconhecido,sim
33,operario,solteiro,medio,sim,-60,nao,nao,desconhecido,6,mai,243,1,-1,0,desconhecido,nao
35,operario,casado,medio,nao,89,sim,nao,desconhecido,6,mai,145,2,-1,0,desconhecido,nao
58,operario,divorciado,medio,nao,-11,nao,nao,desconhecido,6,mai,112,1,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,0,sim,nao,desconhecido,6,mai,262,2,-1,0,desconhecido,nao
43,operario,casado,medio,nao,-509,sim,nao,desconhecido,6,mai,124,1,-1,0,desconhecido,nao
39,desempregado,casado,fundamental,nao,408,sim,nao,desconhecido,6,mai,53,1,-1,0,desconhecido,nao
36,servicos,solteiro,fundamental,nao,58,sim,nao,desconhecido,6,mai,134,1,-1,0,desconhecido,nao
57,aposentado,solteiro,medio,nao,1640,nao,sim,desconhecido,6,mai,204,4,-1,0,desconhecido,nao
36,administrativo,solteiro,medio,nao,20,sim,nao,desconhecido,6,mai,186,1,-1,0,desconhecido,nao
50,operario,casado,fundamental,nao,71,sim,nao,desconhecido,6,mai,678,1,-1,0,desconhecido,nao
55,operario,casado,medio,nao,52,sim,nao,desconhecido,6,mai,182,1,-1,0,desconhecido,nao
44,autonomo,casado,superior,nao,292,sim,nao,desconhecido,6,mai,162,1,-1,0,desconhecido,nao
44,servicos,divorciado,medio,nao,424,sim,nao,desconhecido,6,mai,27,1,-1,0,desconhecido,nao
39,domestica,solteiro,fundamental,nao,109,sim,nao,desconhecido,6,mai,699,3,-1,0,desconhecido,nao
46,operario,casado,desconhecido,nao,1044,sim,nao,desconhecido,6,mai,43,1,-1,0,desconhecido,nao
39,operario,casado,medio,nao,983,sim,nao,desconhecido,6,mai,97,1,-1,0,desconhecido,nao
34,administrativo,casado,medio,nao,869,nao,nao,desconhecido,6,mai,1677,1,-1,0,desconhecido,sim
40,operario,casado,fundamental,nao,668,sim,nao,desconhecido,6,mai,283,2,-1,0,desconhecido,nao
50,gerencia,casado,superior,nao,964,sim,nao,desconhecido,6,mai,323,1,-1,0,desconhecido,nao
31,gerencia,solteiro,medio,nao,301,sim,nao,desconhecido,6,mai,82,1,-1,0,desconhecido,nao
37,administrativo,solteiro,medio,nao,140,sim,nao,desconhecido,6,mai,310,1,-1,0,desconhecido,nao
39,gerencia,solteiro,medio,nao,1877,sim,nao,desconhecido,6,mai,185,1,-1,0,desconhecido,nao
51,operario,casado,fundamental,nao,1127,sim,nao,desconhecido,6,mai,47,1,-1,0,desconhecido,nao
41,tecnico,casado,medio,nao,871,sim,nao,desconhecido,6,mai,145,1,-1,0,desconhecido,nao
41,tecnico,casado,medio,nao,767,sim,sim,desconhecido,6,mai,204,1,-1,0,desconhecido,nao
43,operario,casado,medio,nao,0,nao,nao,desconhecido,6,mai,187,1,-1,0,desconhecido,nao
30,servicos,solteiro,medio,nao,209,sim,nao,desconhecido,6,mai,30,2,-1,0,desconhecido,nao
54,gerencia,divorciado,fundamental,nao,0,nao,nao,desconhecido,6,mai,472,1,-1,0,desconhecido,nao
43,operario,divorciado,medio,nao,110,sim,sim,desconhecido,6,mai,448,1,-1,0,desconhecido,nao
59,gerencia,divorciado,superior,nao,-76,sim,sim,desconhecido,6,mai,264,1,-1,0,desconhecido,nao
