DATA_REGISTRO,PROCEDIMENTO,TIPO_PROPRIEDADE,BAIRRO,SUBTIPO_IMOVEL,VALOR_TRANSACAO,AREA_UTIL_M2,QUARTOS,METRO_MAIS_PROXIMO,SHOPPING_MAIS_PROXIMO,PONTO_REFERENCIA_MAIS_PROXIMO,PROJETO,PRECO_POR_M2,CATEGORIA_TAMANHO,FAIXA_DE_VALOR
2026-03-09,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,1065000.0,65.94,1 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,,16151.05,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,6859821.0,417.88,5 Quarto(s),Mina Seyahi,Marina Mall,Burj Al Arab,OCEAN HEIGHTS,16415.77,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,635000.0,36.66,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,ELYSEE II by PANTHEON,17321.33,Compacto,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,7800000.0,207.82,3 Quarto(s),Marina Towers,Marina Mall,Burj Al Arab,,37532.48,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,680000.0,59.65,1 Quarto(s),,,Expo 2020 Site,,11399.83,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,590000.0,62.36,1 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,9461.19,Médio,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,650000.0,59.33,1 Quarto(s),,,Expo 2020 Site,,10955.67,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,2300000.0,81.75,1 Quarto(s),Marina Mall Metro Station,Marina Mall,Burj Al Arab,DUBAI MARINA MALL,28134.56,Médio,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,525000.0,39.53,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,AL MANARAH TOWER,13281.05,Compacto,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),THE GREENS,Apartamento,2870000.0,123.47,2 Quarto(s),Nakheel Metro Station,Marina Mall,Burj Al Arab,,23244.51,Spacious,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,630000.0,28.07,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Tulip,22443.89,Compacto,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,900000.0,112.77,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,FORTUNATO,7980.85,Spacious,Mercado Médio
2026-03-16,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,692184.0,43.45,Studio,,,IMG World Adventures,,15930.59,Compacto,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),LIWAN,Apartamento,1008000.0,88.24,1 Quarto(s),,,IMG World Adventures,,11423.39,Spacious,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,4133000.0,240.21,3 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,The Paragon By IGO,17205.78,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1145882.35,62.79,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Amber,18249.44,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,2040000.0,107.54,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE PRISM,18969.69,Spacious,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,700000.0,82.16,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HUB CANAL 1 TOWER,8519.96,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,473514.32,45.43,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AYKON CITY 2,10422.94,Compacto,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),LIWAN,Apartamento,996000.0,88.56,1 Quarto(s),,,IMG World Adventures,,11246.61,Spacious,Mercado Médio
2026-03-12,Venda,Propriedade Plena (Freehold),Al Barsha First,Apartamento,1470000.0,118.6,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Burj Al Arab,,12394.6,Spacious,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),REMRAAM,Apartamento,605000.0,64.0,1 Quarto(s),,,Motor City,REMRAAM,9453.12,Médio,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,670000.0,126.26,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,CLASSIC APARTMENTS,5306.51,Premium,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,750000.0,70.11,1 Quarto(s),,,Expo 2020 Site,,10697.48,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),MOTOR CITY,Apartamento,710000.0,61.13,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11614.59,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH LIVING,Apartamento,2100000.0,78.36,1 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Madinat Jumeriah Living - Phase 2,26799.39,Médio,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,4700000.0,162.58,2 Quarto(s),Mina Seyahi,Marina Mall,Burj Al Arab,EMERALD PALACE KEMPINSKI,28908.84,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,750000.0,37.94,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi  Riviera 34,19768.05,Compacto,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),LA MER,Apartamento,4610000.0,126.89,2 Quarto(s),Trade Centre Metro Station,Dubai Mall,Burj Khalifa,Port de La Mer - La Cote,36330.68,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,1490000.0,59.98,1 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Park Heights I,24841.61,Médio,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1700000.0,152.97,2 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Orchid,11113.29,Premium,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3820000.0,162.25,3 Quarto(s),Creek Metro Station,Dubai Mall,Dubai International Airport,The Cove,23543.91,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,845000.0,75.06,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,EAGLE HEIGHTS,11257.66,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2600000.0,104.88,2 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Park Point,24790.24,Spacious,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,475000.0,38.33,Studio,,,Expo 2020 Site,,12392.38,Compacto,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,750000.0,38.56,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 17,19450.21,Compacto,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,600000.0,78.39,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,HDS SUNSTAR 1,7654.04,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,650000.0,59.33,1 Quarto(s),,,Expo 2020 Site,,10955.67,Médio,Mercado Médio
2026-03-09,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,620000.0,109.35,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,CLASSIC APARTMENTS,5669.87,Spacious,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,3800000.0,130.02,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Boulevard Point,29226.27,Premium,Ultra-Premium
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,2050000.0,117.9,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Luma22,17387.62,Spacious,Alto Padrão
2026-03-25,Venda,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,740000.0,36.19,Studio,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,O10,20447.64,Compacto,Mercado Médio
2026-03-11,Venda,Propriedade Plena (Freehold),Al Satwa,Apartamento,2205000.0,117.79,2 Quarto(s),Emirates Towers Metro Station,Dubai Mall,Burj Khalifa,,18719.76,Spacious,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1962499.0,74.89,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Royale,26205.09,Médio,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Shop,2011770.0,62.3,,Mina Seyahi,Marina Mall,Burj Al Arab,,32291.65,Médio,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,435000.0,60.85,Studio,Rashidiya Metro Station,City Centre Mirdif,,,7148.73,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,673460.0,73.56,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-03-11,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,523863.0,57.22,Studio,,,IMG World Adventures,,9155.24,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,676115.0,73.85,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,490996.0,53.63,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-01-02,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1800000.0,77.84,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,WILTON PARK RESIDENCES,23124.36,Médio,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,4450000.0,181.91,3 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Rosewater,24462.65,Premium,Ultra-Premium
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,672362.0,73.44,1 Quarto(s),,,IMG World Adventures,,9155.26,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,488341.0,53.34,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,512236.0,55.95,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,458953.0,50.13,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1105039.0,120.7,2 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,487517.0,53.25,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,489806.0,53.5,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,1700000.0,151.62,3 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,IMPERIAL RESIDENCE,11212.24,Premium,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,713286.0,77.91,1 Quarto(s),,,IMG World Adventures,,9155.26,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,459044.0,50.14,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,524230.0,57.26,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,488982.0,53.41,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,523863.0,57.22,Studio,,,IMG World Adventures,,9155.24,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,713927.0,77.98,1 Quarto(s),,,IMG World Adventures,,9155.26,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,458495.0,50.08,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Office,1200000.0,82.2,Office,Damac Properties,Marina Mall,Burj Al Arab,,14598.54,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,458587.0,50.09,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1107511.0,120.97,2 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,532378.0,58.15,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,780000.0,37.87,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Bayz Tower,20596.78,Compacto,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1244931.0,135.98,2 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1369626.0,149.6,2 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1363583.0,148.94,2 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1363492.0,148.93,2 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1369717.0,149.61,2 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1014585.0,110.82,1 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,154829.93,50.91,Studio,Palm Jumeirah,Marina Mall,Burj Al Arab,PALM VIEWS - EAST,3041.25,Médio,Entrada
2026-03-11,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,676115.0,73.85,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,492919.0,53.84,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1013669.0,110.72,1 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,714384.0,78.03,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1701961.0,185.9,3 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1701870.0,185.89,3 Quarto(s),,,IMG World Adventures,,9155.25,Premium,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,670000.0,35.16,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 17,19055.75,Compacto,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,489898.0,53.51,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-11,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,492919.0,53.84,Studio,,,IMG World Adventures,,9155.26,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,6800000.0,275.91,PENTHOUSE,Marina Towers,Marina Mall,Burj Al Arab,CAYAN TOWER,24645.72,Premium,Ultra-Premium
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Shop,1033903.0,112.93,,,,IMG World Adventures,,9155.26,Spacious,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,66285.58,93.92,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,,705.77,Spacious,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1014310.0,110.79,1 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1016141.0,110.99,1 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1105497.0,120.75,2 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,660826.0,72.18,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-01-12,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,1450000.0,84.54,1 Quarto(s),Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,ORRA MARINA,17151.64,Médio,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1014860.0,110.85,1 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,512328.0,55.96,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,405000.0,39.75,Studio,,,IMG World Adventures,SKY COURTS,10188.68,Compacto,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1105588.0,120.76,2 Quarto(s),,,IMG World Adventures,,9155.25,Spacious,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1860000.0,159.94,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Amber,11629.36,Premium,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,149762.3,44.26,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Greens - Phase III,3383.69,Compacto,Entrada
2026-03-11,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,512236.0,55.95,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,480000.0,68.0,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,7058.82,Médio,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,890000.0,67.65,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,13155.95,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,1600000.0,97.66,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,16383.37,Spacious,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),BARSHA HEIGHTS,Office,3298000.0,173.19,Office,Dubai Internet City,Mall of the Emirates,Burj Al Arab,,19042.67,Premium,Alto Padrão
2026-03-10,Venda,Propriedade Plena (Freehold),REMRAAM,Apartamento,950000.0,93.42,2 Quarto(s),,,Motor City,REMRAAM,10169.13,Spacious,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,1000000.0,69.85,1 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Global Village,,14316.39,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,515000.0,37.59,Studio,Rashidiya Metro Station,City Centre Mirdif,,Lawnz Residence by Danube,13700.45,Compacto,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,1075000.0,82.54,1 Quarto(s),,,Motor City,DAMAC HILLS - GOLF PANORAMA,13023.99,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,2650000.0,156.94,2 Quarto(s),,,Motor City,DAMAC HILLS - GOLF PROMENADE,16885.43,Premium,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Shop,3400000.0,152.92,,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Onyx,22233.85,Premium,Alto Padrão
2026-03-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,665000.0,57.47,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE SQUARE,11571.25,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,845569.0,55.95,Studio,,,IMG World Adventures,,15112.94,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),MEYDAN AVENUE,Apartamento,46383.25,75.61,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE POLO RESIDENCE,613.45,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Shop,583464.0,63.73,,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-09,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1075000.0,36.89,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PRIVE BY DAMAC,29140.69,Compacto,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Shop,1382443.0,151.0,,,,IMG World Adventures,,9155.25,Premium,Mercado Médio
2026-01-12,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,32731.58,49.27,Studio,Damac Properties,Marina Mall,Burj Al Arab,SABA TOWER 2,664.33,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Shop,574492.0,62.75,,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,485320.0,53.01,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,1287191.46,149.48,2 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Orra The Embankment,8611.13,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,790648.0,86.36,1 Quarto(s),,,IMG World Adventures,,9155.26,Médio,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,512694.0,56.0,Studio,,,IMG World Adventures,,9155.25,Médio,Entrada
2026-03-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,672270.0,73.43,1 Quarto(s),,,IMG World Adventures,,9155.25,Médio,Mercado Médio
2026-02-04,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1170390.0,143.07,2 Quarto(s),,,IMG World Adventures,,8180.54,Premium,Mercado Médio
2026-03-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,1199702.4,139.32,2 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,Orra The Embankment,8611.13,Premium,Mercado Médio
