id_estudante,idade,genero,nivel_educacao,media_horas_sono,horas_tempo_tela,horas_redes_sociais,horas_estudo_por_dia,horas_exercicio_por_semana,bebidas_cafeina_por_dia,nivel_estresse,pontuacao_ansiedade,media_notas,usa_app_sono,sente_esgotado
274,22,prefere_nao_dizer,graduacao,6.6,5.5,3.1,4.8,3.9,2,7,8,3.33,sim,sim
275,22,feminino,graduacao,6.5,7.3,4.6,2.1,6.8,1,8,9,3.4,sim,sim
276,23,feminino,graduacao,8.0,4.5,2.4,5.7,3.2,1,7,8,3.67,sim,sim
277,22,masculino,graduacao,7.8,4.9,1.1,4.3,5.1,2,7,9,3.24,nao,sim
278,18,feminino,ensino_medio,9.0,3.7,0.5,3.0,3.5,3,6,8,3.4,nao,nao
279,18,masculino,graduacao,6.8,7.7,3.0,2.9,8.1,1,7,8,3.4,nao,sim
280,20,masculino,ensino_medio,4.7,9.6,4.2,3.5,2.9,2,8,8,3.04,nao,sim
281,18,masculino,pos_graduacao,7.6,8.6,4.9,4.5,0.0,3,7,8,3.57,nao,sim
282,19,masculino,graduacao,8.0,8.9,3.1,6.1,1.0,1,9,10,3.03,sim,sim
283,23,masculino,graduacao,5.9,7.0,3.9,3.2,5.6,1,6,6,2.79,nao,nao
284,15,masculino,graduacao,7.7,7.2,2.5,3.3,5.6,0,6,6,3.01,nao,nao
285,14,feminino,graduacao,8.9,6.0,3.3,5.1,2.4,2,8,9,3.21,nao,sim
286,26,feminino,ensino_medio,6.8,6.8,3.1,4.4,0.1,3,10,10,3.38,sim,sim
287,19,feminino,graduacao,7.7,6.7,3.9,4.4,4.5,1,5,4,3.27,sim,nao
288,19,feminino,graduacao,8.4,4.3,2.5,5.1,2.1,3,6,4,4.0,sim,nao
289,15,masculino,graduacao,7.1,6.8,4.0,4.2,4.0,2,7,5,2.67,sim,sim
290,14,feminino,graduacao,10.0,1.9,1.8,4.4,3.1,0,5,6,4.0,nao,nao
291,18,feminino,pos_graduacao,7.2,4.5,1.4,2.0,3.3,3,8,7,3.54,sim,sim
292,21,masculino,pos_graduacao,8.8,9.1,5.9,2.8,5.0,2,7,8,3.58,nao,sim
293,16,feminino,pos_graduacao,9.4,6.0,2.8,3.5,0.0,2,8,10,3.58,nao,sim
294,16,masculino,ensino_medio,6.9,8.9,6.0,1.2,4.1,0,6,4,3.35,nao,nao
295,16,feminino,graduacao,9.6,6.8,4.6,2.3,3.6,0,7,6,3.09,nao,sim
296,19,masculino,pos_graduacao,8.4,1.9,0.5,4.1,5.9,1,4,5,3.8,nao,nao
297,16,feminino,pos_graduacao,5.7,9.0,6.6,1.3,3.2,1,9,7,2.38,nao,sim
298,24,masculino,graduacao,8.1,6.6,2.5,5.3,4.6,1,6,7,3.47,nao,nao
299,17,nao_binario,graduacao,8.0,6.7,2.5,2.4,4.1,1,9,9,3.41,sim,sim
300,20,masculino,ensino_medio,8.1,3.5,2.3,3.4,2.0,4,7,7,3.3,sim,sim
301,23,feminino,graduacao,8.4,7.7,4.0,3.0,2.6,3,6,6,3.46,sim,nao
302,23,masculino,ensino_medio,6.2,8.8,7.3,3.4,5.7,0,8,6,2.85,nao,sim
303,16,feminino,graduacao,8.0,9.0,5.6,2.6,1.3,1,7,7,3.18,nao,sim
304,14,feminino,ensino_medio,7.6,6.9,5.1,5.0,4.2,4,6,8,3.46,nao,nao
305,17,masculino,graduacao,6.6,10.5,5.7,3.8,2.5,2,9,8,3.03,nao,sim
306,16,masculino,graduacao,7.5,5.5,1.2,1.3,3.5,2,8,6,3.38,nao,sim
307,14,masculino,pos_graduacao,8.9,3.4,0.3,4.5,4.0,0,5,4,3.96,nao,nao
308,21,masculino,graduacao,6.1,9.1,5.5,3.0,0.6,0,9,10,3.21,nao,sim
309,21,feminino,graduacao,6.5,7.3,3.2,4.7,7.2,1,9,10,3.35,nao,sim
310,14,masculino,ensino_medio,8.9,1.0,0.0,3.9,4.6,1,5,3,4.0,nao,nao
311,16,masculino,graduacao,6.4,10.0,5.4,3.2,3.3,2,9,7,3.02,sim,sim
312,19,prefere_nao_dizer,graduacao,7.2,5.5,2.8,2.4,2.3,0,8,10,2.76,nao,sim
313,22,masculino,graduacao,6.4,9.7,4.9,1.9,7.0,1,6,6,3.12,sim,nao
314,19,masculino,graduacao,6.4,6.4,2.1,2.5,10.3,1,7,9,3.46,nao,sim
315,29,masculino,graduacao,8.1,5.2,2.8,2.3,1.2,7,7,6,3.27,sim,sim
316,18,masculino,graduacao,5.6,6.4,2.7,0.7,3.4,4,10,10,2.97,nao,sim
317,22,feminino,ensino_medio,7.4,7.4,4.3,2.7,3.9,1,6,6,3.29,nao,nao
318,19,feminino,graduacao,6.7,7.9,3.4,3.2,3.3,4,8,6,3.41,nao,sim
319,24,masculino,ensino_medio,7.7,5.4,3.8,4.1,4.8,1,7,6,3.53,nao,sim
320,18,feminino,ensino_medio,7.8,4.3,1.6,4.0,2.0,6,7,7,3.43,sim,sim
321,19,feminino,pos_graduacao,6.5,6.4,5.3,2.1,4.6,0,8,8,3.26,sim,sim
322,24,feminino,graduacao,7.3,4.9,0.9,5.2,1.9,2,7,5,3.38,nao,sim
323,17,feminino,pos_graduacao,7.7,3.6,2.3,4.1,2.3,3,8,8,2.94,nao,sim
324,25,feminino,ensino_medio,7.1,6.1,2.7,3.1,1.7,2,8,9,3.5,sim,sim
325,21,masculino,ensino_medio,8.5,5.2,2.2,4.5,4.0,1,6,6,3.56,nao,nao
326,21,feminino,pos_graduacao,8.0,4.9,2.9,3.1,6.5,0,6,8,3.72,nao,nao
327,16,feminino,graduacao,7.1,4.3,2.5,5.6,1.2,4,7,8,3.36,nao,sim
328,16,feminino,ensino_medio,6.3,9.2,4.9,5.1,2.4,1,7,7,3.1,sim,sim
329,21,masculino,graduacao,8.9,3.2,1.6,2.3,1.4,1,6,5,3.77,nao,nao
330,22,masculino,graduacao,6.4,7.5,2.9,4.5,10.5,5,6,4,2.93,nao,nao
331,14,feminino,graduacao,8.9,7.4,4.8,2.0,5.2,1,6,7,3.26,sim,nao
332,16,prefere_nao_dizer,pos_graduacao,7.3,8.2,4.6,3.3,0.2,2,8,9,2.89,nao,sim
333,19,feminino,pos_graduacao,7.6,7.4,4.1,4.3,4.9,1,6,7,2.88,nao,nao
334,24,masculino,ensino_medio,7.9,4.9,2.6,3.4,8.2,1,7,7,3.44,sim,sim
335,17,feminino,ensino_medio,7.2,8.0,6.0,3.3,0.5,0,7,9,3.0,sim,sim
336,15,feminino,ensino_medio,7.8,3.0,0.0,5.0,5.5,4,6,6,3.59,nao,nao
337,20,feminino,graduacao,6.5,9.3,4.6,5.2,2.3,3,8,9,3.4,nao,sim
338,22,feminino,graduacao,6.8,8.1,3.9,4.3,2.0,3,7,5,3.39,nao,sim
339,14,masculino,pos_graduacao,9.6,1.4,1.7,1.5,3.4,1,4,5,3.89,nao,nao
340,15,feminino,ensino_medio,8.5,6.8,4.5,1.7,5.4,2,4,5,3.38,nao,nao
341,16,masculino,graduacao,8.7,6.2,2.0,2.6,1.0,3,6,5,3.59,nao,nao
342,20,nao_binario,graduacao,7.1,7.4,5.3,3.8,5.9,1,8,7,3.4,nao,sim
343,15,feminino,pos_graduacao,7.7,4.2,2.5,3.9,5.3,3,6,8,3.26,nao,nao
344,25,masculino,pos_graduacao,8.2,4.0,4.1,1.2,4.5,0,7,6,3.59,nao,sim
345,15,masculino,graduacao,6.2,7.5,3.1,1.8,5.6,0,8,6,2.86,nao,sim
346,26,masculino,graduacao,8.0,8.9,5.6,2.8,3.9,2,7,9,2.93,sim,sim
347,20,feminino,graduacao,9.3,5.4,1.9,3.2,7.4,1,5,5,4.0,nao,nao
348,23,feminino,pos_graduacao,5.7,5.4,2.9,3.7,0.0,4,9,10,2.76,sim,sim
349,18,feminino,graduacao,7.0,6.1,1.4,4.2,1.7,1,7,9,3.27,sim,sim
350,21,feminino,graduacao,6.4,4.4,1.1,4.6,2.4,2,7,8,3.21,sim,sim
351,18,masculino,graduacao,8.2,1.7,0.0,2.4,3.0,3,6,5,3.63,sim,nao
352,24,masculino,pos_graduacao,7.7,5.8,2.9,2.9,0.5,1,6,6,3.11,sim,nao
353,22,masculino,ensino_medio,4.9,9.9,6.3,2.5,3.1,0,8,10,2.63,nao,sim
354,20,feminino,ensino_medio,9.0,3.2,1.4,3.5,4.4,2,7,6,4.0,sim,sim
355,22,masculino,ensino_medio,7.5,1.7,1.3,2.3,3.2,5,7,6,3.54,sim,sim
356,19,masculino,ensino_medio,8.0,10.2,4.1,2.7,1.3,2,7,7,3.77,sim,sim
357,21,nao_binario,graduacao,6.3,9.7,6.4,5.6,2.6,5,10,10,2.89,nao,sim
358,19,masculino,graduacao,8.2,6.5,4.1,4.2,2.4,1,8,9,2.66,nao,sim
359,18,feminino,graduacao,6.4,7.8,5.0,4.0,4.1,3,9,7,2.81,nao,sim
360,14,feminino,ensino_medio,7.5,6.5,2.3,3.1,5.3,2,7,5,3.47,nao,sim
361,16,feminino,ensino_medio,9.9,2.3,0.0,4.7,0.0,0,6,6,4.0,nao,nao
362,19,masculino,pos_graduacao,6.5,7.8,3.9,3.6,3.8,0,9,10,3.2,nao,sim
363,21,feminino,graduacao,6.9,8.3,5.1,4.0,0.8,3,8,7,3.11,sim,sim
364,25,feminino,graduacao,7.6,7.2,6.1,5.2,3.8,3,8,6,3.3,sim,sim
365,22,feminino,ensino_medio,7.5,2.8,1.0,2.7,9.2,3,4,6,3.69,nao,nao
366,17,feminino,ensino_medio,7.5,1.0,1.3,1.6,1.6,4,5,6,3.41,nao,nao
367,22,masculino,graduacao,7.9,4.1,1.0,4.3,2.0,2,8,7,3.34,sim,sim
368,16,masculino,graduacao,8.4,2.9,0.0,2.6,4.2,2,7,6,3.15,sim,sim
369,22,feminino,graduacao,8.9,3.6,4.1,3.8,5.9,1,7,5,3.95,nao,sim
370,18,feminino,ensino_medio,8.5,6.1,2.6,3.6,5.3,2,6,4,3.75,nao,nao
371,18,masculino,ensino_medio,4.7,12.1,6.4,5.0,7.1,4,9,9,2.71,sim,sim
372,21,masculino,graduacao,6.9,5.7,0.3,2.4,0.7,7,8,7,3.42,nao,sim
373,19,feminino,ensino_medio,7.5,4.4,1.8,3.9,2.4,1,6,8,3.95,sim,nao
374,22,feminino,ensino_medio,5.9,6.8,3.9,3.7,2.9,0,10,10,3.28,sim,sim
375,14,feminino,ensino_medio,8.2,6.5,2.2,4.7,4.6,2,8,6,3.56,nao,sim
376,19,feminino,graduacao,7.6,9.2,5.2,1.5,1.4,1,9,8,3.14,nao,sim
377,19,feminino,graduacao,10.0,2.3,1.1,4.5,6.1,2,3,1,3.94,sim,nao
378,14,feminino,graduacao,7.1,3.8,3.1,5.7,3.6,0,5,5,3.32,nao,nao
379,20,masculino,pos_graduacao,6.1,8.6,5.6,3.1,3.5,3,9,7,2.6,nao,sim
380,16,masculino,graduacao,6.4,9.6,6.5,3.9,1.1,0,9,10,2.12,nao,sim
381,21,masculino,graduacao,8.2,7.8,5.1,2.2,6.0,2,5,6,3.66,sim,nao
382,28,masculino,graduacao,6.7,6.3,2.5,3.0,4.3,4,9,9,2.88,nao,sim
383,19,masculino,ensino_medio,6.2,11.3,6.6,5.5,0.2,1,10,10,3.16,nao,sim
384,19,masculino,graduacao,6.5,9.0,4.6,5.5,4.1,3,9,9,3.15,sim,sim
385,19,feminino,graduacao,6.6,7.9,5.4,4.2,4.1,3,9,7,2.41,nao,sim
386,23,feminino,ensino_medio,6.8,9.4,5.0,2.8,6.0,3,7,7,3.17,nao,sim
387,18,feminino,ensino_medio,7.4,5.5,3.2,3.0,3.7,0,9,10,3.26,nao,sim
388,20,feminino,graduacao,6.7,7.8,4.4,1.5,4.8,0,9,10,3.54,nao,sim
389,21,feminino,graduacao,8.5,4.1,3.1,1.4,2.7,5,5,5,3.74,nao,nao
390,18,feminino,graduacao,6.8,9.2,3.4,3.7,0.8,2,8,7,2.98,sim,sim
391,23,feminino,pos_graduacao,7.8,7.0,3.9,2.9,2.4,4,6,4,3.45,nao,nao
392,23,masculino,graduacao,7.1,6.5,4.1,5.0,6.2,1,7,9,2.85,sim,sim
393,19,masculino,graduacao,6.3,9.8,5.2,0.0,6.2,3,8,6,3.21,nao,sim
394,19,feminino,graduacao,6.7,6.3,2.5,4.1,0.8,2,7,9,3.27,nao,sim
395,23,masculino,graduacao,7.4,7.4,4.5,4.9,0.0,1,7,5,3.06,nao,sim
396,18,nao_binario,ensino_medio,7.8,5.7,4.5,3.8,1.9,0,7,6,3.54,nao,sim
397,15,feminino,graduacao,7.2,5.9,3.7,1.4,0.1,2,10,10,2.42,nao,sim
398,17,masculino,graduacao,8.5,4.6,2.6,1.7,11.3,5,5,3,3.68,sim,nao
399,22,masculino,graduacao,5.8,8.8,3.5,2.2,4.9,1,9,10,3.09,sim,sim
400,23,masculino,graduacao,7.3,8.4,6.6,2.2,5.8,2,8,8,2.62,nao,sim
401,22,feminino,graduacao,7.8,8.3,5.2,2.6,5.9,3,7,8,2.91,sim,sim
402,21,masculino,graduacao,8.4,2.9,2.3,2.1,2.0,3,4,5,4.0,nao,nao
403,15,feminino,pos_graduacao,6.8,5.9,3.4,2.9,0.0,1,9,8,2.77,sim,sim
404,21,masculino,ensino_medio,7.8,4.3,2.9,3.2,6.1,1,7,5,3.56,nao,sim
405,21,feminino,graduacao,7.8,4.4,4.0,4.0,2.3,1,6,7,3.44,nao,nao
406,22,masculino,pos_graduacao,7.1,6.4,3.0,2.6,6.4,1,9,10,2.7,sim,sim
407,22,feminino,graduacao,6.2,8.4,6.3,0.9,0.0,1,8,8,3.19,nao,sim
408,17,masculino,graduacao,7.9,6.2,4.6,3.8,2.0,0,7,9,3.21,nao,sim
409,23,masculino,graduacao,8.2,2.9,2.3,1.4,3.0,1,7,6,3.4,sim,sim
410,23,feminino,graduacao,7.2,8.3,4.0,3.0,4.3,1,6,4,3.14,sim,nao
411,16,masculino,graduacao,8.1,6.6,4.8,2.1,2.4,2,8,7,3.33,sim,sim
412,22,masculino,graduacao,8.0,3.5,1.0,3.4,3.9,3,8,7,3.67,nao,sim
413,20,masculino,graduacao,8.4,5.8,3.9,2.5,2.6,1,9,7,2.59,nao,sim
414,20,masculino,ensino_medio,6.1,6.2,2.0,6.5,8.4,2,7,9,3.45,nao,sim
415,22,masculino,pos_graduacao,6.8,7.9,3.3,4.1,5.0,4,7,8,3.29,nao,sim
416,18,masculino,ensino_medio,5.4,7.9,4.4,2.6,8.2,2,8,7,2.73,nao,sim
417,19,feminino,graduacao,5.1,8.7,5.2,1.2,4.6,4,9,7,2.78,sim,sim
418,22,feminino,graduacao,5.9,4.8,0.8,4.3,5.1,2,8,10,3.66,nao,sim
419,23,feminino,ensino_medio,8.4,6.7,1.6,2.0,1.0,4,8,8,3.33,nao,sim
420,15,feminino,ensino_medio,6.7,6.7,2.4,0.3,5.0,3,5,6,3.68,nao,nao
421,17,masculino,graduacao,5.6,10.5,6.7,2.4,3.0,0,9,8,3.09,nao,sim
422,15,nao_binario,graduacao,7.3,5.6,4.1,2.7,8.8,2,7,6,3.43,sim,sim
423,17,feminino,graduacao,6.0,6.9,3.0,3.1,2.9,2,9,7,3.05,nao,sim
424,18,masculino,graduacao,7.5,7.9,3.4,5.8,7.2,0,7,9,3.81,nao,sim
425,22,feminino,graduacao,8.1,5.3,1.8,3.6,0.0,1,9,10,3.6,nao,sim
426,18,feminino,graduacao,7.5,6.0,2.1,3.4,3.3,2,8,7,3.28,nao,sim
427,21,masculino,graduacao,7.2,6.4,2.9,3.7,3.6,2,6,5,3.45,sim,nao
428,18,feminino,ensino_medio,7.5,4.3,2.5,2.9,4.1,0,7,6,3.62,sim,sim
429,23,nao_binario,graduacao,8.2,3.9,4.0,3.2,3.6,1,7,6,3.42,sim,sim
430,16,masculino,graduacao,6.8,7.4,3.8,3.3,7.6,3,7,9,3.36,nao,sim
431,19,feminino,graduacao,6.1,6.2,3.8,2.6,5.3,3,7,7,2.88,sim,sim
432,14,masculino,ensino_medio,7.9,6.2,5.1,4.2,3.7,2,8,10,3.5,sim,sim
433,18,feminino,graduacao,7.0,8.2,4.1,3.3,5.3,1,5,4,3.38,nao,nao
434,20,masculino,graduacao,6.8,2.6,1.3,3.8,1.8,1,7,7,3.48,sim,sim
435,25,masculino,pos_graduacao,6.2,7.8,4.4,1.9,2.7,2,8,7,3.11,nao,sim
436,26,nao_binario,graduacao,6.3,7.1,4.4,3.4,3.1,5,8,8,2.82,nao,sim
437,24,masculino,graduacao,7.0,3.4,2.1,4.9,4.8,0,8,10,3.26,nao,sim
438,19,feminino,ensino_medio,7.4,7.6,4.3,3.4,0.0,3,9,7,2.62,nao,sim
439,15,masculino,pos_graduacao,7.5,7.7,6.0,5.8,4.5,2,5,7,3.44,nao,nao
440,18,feminino,ensino_medio,7.0,7.2,4.2,4.6,2.1,2,7,7,3.37,nao,sim
441,23,masculino,ensino_medio,7.0,7.9,3.5,3.6,5.7,4,5,7,3.72,sim,nao
442,16,masculino,ensino_medio,9.2,5.0,2.6,3.4,5.8,0,5,7,3.57,nao,nao
443,20,masculino,ensino_medio,7.3,5.2,0.6,2.4,3.4,3,7,6,3.11,sim,sim
444,20,masculino,ensino_medio,8.2,8.6,4.8,5.7,0.0,1,8,8,2.95,nao,sim
445,22,masculino,ensino_medio,8.5,1.0,0.4,5.1,2.9,3,5,3,3.72,sim,nao
446,16,feminino,ensino_medio,6.9,6.5,3.8,4.1,0.4,1,7,5,3.7,nao,sim
447,14,prefere_nao_dizer,ensino_medio,7.3,6.7,5.5,1.8,3.3,1,7,6,2.71,nao,sim
448,19,feminino,graduacao,9.3,2.8,0.8,3.4,3.9,1,6,8,3.74,sim,nao
449,15,masculino,graduacao,8.0,5.5,3.9,4.9,3.2,4,6,5,2.88,nao,nao
450,17,masculino,ensino_medio,7.1,6.4,3.6,5.9,2.8,2,7,8,3.08,nao,sim
451,18,feminino,ensino_medio,7.6,5.2,0.7,7.2,3.5,2,8,6,3.09,sim,sim
452,23,masculino,graduacao,6.9,7.2,3.1,3.2,2.8,2,8,6,3.01,nao,sim
453,16,feminino,graduacao,8.2,6.9,3.7,4.7,6.9,1,7,6,3.52,nao,sim
454,19,masculino,pos_graduacao,7.0,6.4,2.6,2.4,5.7,1,8,9,3.13,nao,sim
455,16,feminino,graduacao,8.5,4.4,3.3,2.6,1.9,3,7,9,2.86,nao,sim
456,23,masculino,pos_graduacao,9.7,1.5,0.6,1.0,0.0,1,6,8,3.6,nao,nao
457,18,feminino,graduacao,6.8,9.3,3.7,3.9,7.3,1,7,9,3.19,nao,sim
458,15,masculino,ensino_medio,9.7,1.5,0.4,5.6,4.6,3,4,5,3.99,nao,nao
459,15,feminino,graduacao,9.4,2.9,0.9,3.2,1.3,1,6,5,3.75,nao,nao
460,21,masculino,pos_graduacao,7.1,3.8,2.3,1.7,0.0,2,6,5,3.15,nao,nao
461,19,prefere_nao_dizer,graduacao,8.0,6.9,4.4,3.0,3.0,3,7,7,3.4,sim,sim
462,17,feminino,pos_graduacao,9.0,5.9,1.8,3.3,3.5,2,6,4,3.26,sim,nao
463,16,masculino,graduacao,7.9,7.7,3.8,3.3,4.4,1,6,7,3.67,nao,nao
464,16,masculino,graduacao,7.9,10.1,5.4,4.9,6.1,2,7,7,2.74,sim,sim
465,26,masculino,graduacao,7.2,6.8,5.6,6.8,2.9,2,9,10,3.36,sim,sim
466,15,masculino,ensino_medio,8.1,3.7,2.7,4.8,1.9,1,8,7,3.7,nao,sim
467,20,feminino,graduacao,5.6,8.1,4.2,2.3,5.4,2,9,10,2.27,nao,sim
468,19,masculino,graduacao,6.6,8.6,4.0,1.3,2.5,1,8,10,3.12,nao,sim
469,19,feminino,graduacao,7.8,5.0,2.7,1.8,4.7,1,7,8,3.32,sim,sim
470,14,masculino,graduacao,8.5,7.0,1.8,5.5,2.5,2,6,6,3.88,nao,nao
471,25,masculino,pos_graduacao,8.0,5.3,2.9,2.5,4.4,1,6,8,3.4,sim,nao
472,22,masculino,graduacao,8.0,6.9,4.6,2.5,1.5,0,8,6,3.63,nao,sim
473,20,feminino,graduacao,6.7,5.2,2.1,5.5,4.9,3,8,10,3.47,nao,sim
474,18,masculino,graduacao,7.7,6.7,3.4,0.8,5.4,2,8,8,3.01,sim,sim
475,16,feminino,ensino_medio,8.0,5.7,4.1,2.8,5.3,1,4,4,3.71,sim,nao
476,23,masculino,ensino_medio,6.4,10.6,4.4,3.5,3.4,2,8,6,3.12,nao,sim
477,20,masculino,graduacao,9.3,2.3,0.7,6.1,3.9,0,6,8,3.87,nao,nao
478,20,masculino,ensino_medio,7.3,5.6,2.8,5.2,3.2,1,6,7,3.41,sim,nao
479,18,masculino,graduacao,6.7,10.4,6.2,4.3,2.7,2,9,7,3.14,nao,sim
480,16,prefere_nao_dizer,ensino_medio,6.4,9.8,5.6,4.8,0.0,2,10,9,2.88,nao,sim
481,14,masculino,pos_graduacao,8.5,6.4,3.8,2.7,0.0,2,7,7,3.48,sim,sim
482,20,masculino,graduacao,7.8,3.7,2.7,3.4,2.7,1,5,3,3.5,sim,nao
483,22,feminino,ensino_medio,7.7,7.1,4.1,1.9,1.4,1,7,5,3.11,sim,sim
484,21,masculino,graduacao,8.3,5.7,2.9,2.8,0.0,2,9,10,2.98,nao,sim
485,16,masculino,graduacao,6.2,7.5,4.7,2.9,3.3,1,8,8,3.17,sim,sim
486,18,masculino,ensino_medio,6.9,7.3,4.5,4.2,8.2,2,6,6,3.24,nao,nao
487,15,masculino,ensino_medio,6.8,6.8,3.7,2.7,0.7,2,8,9,2.91,nao,sim
488,19,masculino,graduacao,8.6,5.8,2.0,4.3,7.6,0,7,7,3.52,sim,sim
489,18,feminino,graduacao,6.6,5.7,4.7,4.7,1.9,1,7,7,3.27,sim,sim
490,14,masculino,graduacao,6.5,8.3,4.7,4.7,5.1,4,8,8,3.07,sim,sim
491,19,masculino,graduacao,7.7,3.9,1.0,3.0,0.4,4,6,4,3.0,nao,nao
492,16,feminino,pos_graduacao,5.9,8.1,3.1,1.7,6.8,0,10,10,2.72,sim,sim
493,20,feminino,graduacao,7.8,6.5,3.9,3.7,2.9,2,7,9,3.78,nao,sim
494,25,feminino,graduacao,6.9,4.7,3.1,5.9,6.6,0,6,6,3.59,nao,nao
495,19,masculino,graduacao,7.0,9.2,4.2,3.2,3.6,1,8,10,2.89,nao,sim
496,20,feminino,graduacao,9.1,2.7,1.8,4.0,1.7,0,6,8,3.57,nao,nao
497,18,masculino,pos_graduacao,6.8,5.8,3.4,3.3,0.0,6,8,6,3.06,sim,sim
498,22,masculino,ensino_medio,5.8,8.8,4.3,3.3,5.9,0,8,10,2.28,sim,sim
499,23,masculino,pos_graduacao,8.7,6.1,3.7,5.4,3.8,0,6,7,4.0,nao,nao
500,14,feminino,pos_graduacao,8.4,7.2,4.0,3.5,3.0,4,6,7,3.47,nao,nao
501,17,masculino,graduacao,6.4,7.9,4.6,2.4,0.0,3,7,8,3.3,nao,sim
502,21,masculino,ensino_medio,5.9,9.2,6.2,3.8,4.0,4,9,10,3.51,nao,sim
503,17,feminino,graduacao,8.4,1.0,0.0,4.5,4.0,3,5,6,4.0,nao,nao
504,18,feminino,ensino_medio,7.1,8.4,4.5,4.5,0.1,0,8,8,3.24,sim,sim
505,22,masculino,ensino_medio,6.6,7.0,3.6,1.6,6.3,3,8,9,3.23,nao,sim
506,23,feminino,graduacao,6.4,8.0,4.5,2.9,0.7,1,6,4,3.64,nao,nao
507,18,feminino,pos_graduacao,7.5,8.2,3.2,5.5,2.5,1,7,7,3.02,nao,sim
508,18,masculino,ensino_medio,7.9,2.0,1.5,2.8,0.0,0,7,9,3.33,nao,sim
509,23,masculino,pos_graduacao,7.0,8.8,3.9,2.8,3.3,1,10,8,2.4,nao,sim
510,19,feminino,ensino_medio,7.1,6.8,2.7,4.4,1.8,3,8,10,3.43,sim,sim
511,24,masculino,ensino_medio,8.1,6.3,4.7,1.7,6.2,1,7,6,3.28,nao,sim
512,15,masculino,ensino_medio,9.9,5.3,3.7,2.4,1.5,5,3,3,4.0,nao,nao
513,20,feminino,graduacao,7.0,3.9,2.9,1.4,2.4,0,6,6,3.52,nao,nao
514,19,nao_binario,graduacao,6.9,6.6,2.8,2.3,7.1,1,6,7,3.19,nao,nao
515,21,masculino,pos_graduacao,6.9,6.9,3.3,3.9,4.5,4,8,10,3.51,sim,sim
516,21,feminino,graduacao,7.0,6.4,2.9,0.4,2.4,2,6,7,3.4,nao,nao
517,19,masculino,pos_graduacao,6.7,9.5,4.6,5.4,0.0,2,8,8,3.13,sim,sim
518,19,masculino,pos_graduacao,7.7,7.1,4.5,3.8,3.6,2,6,5,3.63,nao,nao
519,21,masculino,graduacao,7.2,5.8,4.1,2.5,1.8,2,8,6,2.95,nao,sim
520,17,feminino,graduacao,7.0,7.9,3.0,1.2,2.8,2,8,7,3.19,nao,sim
521,22,masculino,pos_graduacao,7.4,5.4,1.5,2.9,3.4,5,6,7,3.23,nao,nao
522,18,masculino,graduacao,7.7,1.7,2.9,4.6,8.3,2,4,6,3.75,nao,nao
523,19,feminino,ensino_medio,6.0,8.4,4.5,4.3,1.6,2,8,10,3.06,nao,sim
524,19,feminino,ensino_medio,8.8,2.8,1.4,4.9,3.8,1,6,6,3.71,sim,nao
525,20,masculino,pos_graduacao,7.9,9.9,6.0,4.1,0.8,0,8,6,3.09,sim,sim
526,21,masculino,ensino_medio,7.7,5.1,1.0,4.2,6.1,0,6,5,3.58,nao,nao
527,18,feminino,ensino_medio,7.8,3.6,0.6,4.3,2.8,1,6,4,3.0,nao,nao
528,18,feminino,pos_graduacao,6.9,6.3,4.6,3.4,0.6,2,10,10,2.81,nao,sim
529,17,masculino,graduacao,8.9,6.7,2.8,3.9,2.6,0,6,5,3.58,sim,nao
530,17,feminino,graduacao,6.4,9.8,6.9,1.4,6.0,2,7,5,2.85,sim,sim
531,19,feminino,graduacao,5.7,8.3,5.1,2.5,0.0,3,7,9,2.99,nao,sim
532,15,masculino,graduacao,7.3,7.7,4.7,3.4,5.9,2,7,7,3.39,nao,sim
533,18,feminino,graduacao,7.8,5.3,3.4,4.1,1.4,1,8,10,3.54,sim,sim
534,16,masculino,pos_graduacao,7.5,9.8,7.0,4.1,3.9,0,8,6,2.64,nao,sim
535,17,masculino,graduacao,5.9,11.0,6.5,2.2,6.7,3,10,10,3.0,sim,sim
536,20,nao_binario,ensino_medio,7.4,5.2,3.0,3.8,4.1,0,7,7,3.6,sim,sim
537,16,masculino,ensino_medio,6.9,5.0,3.7,2.0,3.9,2,6,4,3.6,nao,nao
538,20,masculino,graduacao,5.9,9.5,5.3,3.8,3.1,1,10,10,3.02,nao,sim
539,15,feminino,graduacao,6.3,6.9,5.4,3.6,0.1,1,6,5,3.6,nao,nao
540,21,masculino,graduacao,6.8,8.3,4.3,4.6,4.1,4,9,10,2.8,sim,sim
541,14,feminino,pos_graduacao,6.9,10.4,4.1,4.7,4.3,2,8,8,3.02,nao,sim
542,19,masculino,ensino_medio,5.4,10.7,5.2,6.6,2.9,5,7,9,2.9,nao,sim
543,17,masculino,graduacao,8.2,8.2,4.7,0.2,0.0,2,10,10,2.89,nao,sim
544,19,feminino,graduacao,8.1,8.6,5.5,2.1,3.0,0,7,5,3.44,nao,sim
545,24,masculino,graduacao,8.2,7.4,5.5,3.2,2.0,1,6,4,3.55,sim,nao
546,17,feminino,graduacao,5.8,10.6,6.8,6.4,0.0,2,10,10,2.83,nao,sim
547,21,feminino,graduacao,6.0,8.0,4.5,2.1,3.2,2,8,7,2.86,sim,sim
548,20,feminino,graduacao,7.3,6.9,4.1,2.6,1.1,5,6,5,3.59,nao,nao
