id_pedido,peso_produto_g,distancia_aproximada_km,tempo_entrega_dias,valor_frete,preco_produto,nota_avaliacao
6917bf2ef92587d31987c8c01aa1b4e0,50.0,145.53,3.02,14.32,139.9,5
99e4c7eebc4e218f0ef4729921038c19,1232.0,608.0,27.76,22.93,44.9,1
143b864e7d873503cfa334367580b6b7,147.0,553.72,15.39,18.33,64.99,5
322cf8d33165964665e1529f6cbf4f28,950.0,31.38,7.1,8.88,51.49,5
10c3c7fea20a1ed15c6e55e90b3fb084,50.0,163.8,38.98,11.85,13.99,1
0b06c30e567314a9dd1c74fab08ad81f,300.0,780.47,6.92,18.45,49.99,5
573a63f55da869597574d6ce4e1719a3,1600.0,2703.72,38.8,35.63,243.5,1
790fb58b26bd95b481d6df9c7a0ea696,150.0,488.17,17.57,15.65,109.9,2
eae3ed41188ee048187bd4841ae52b9c,1650.0,495.18,5.28,17.88,89.9,4
b65d2760746d1872f57f872c7c881c4c,1100.0,1391.6,14.32,22.42,69.9,4
cb57221532d6c0308e93781532d321f2,425.0,2660.73,16.91,29.43,629.0,4
5d0878aacb99275519d63933d82cacdf,10800.0,702.03,11.39,21.54,149.9,5
8a7b84dec7fc7df583a40c69e47d7774,600.0,794.87,13.84,16.11,43.9,4
133f36e23b4b0a2f8ae2ddd6463ae161,300.0,1615.72,21.34,36.95,450.0,5
26d9036f1da95e03bf243637f07f5638,250.0,52.91,5.34,7.78,24.99,4
f3e4f61152aed686fbbb83e794cc246d,300.0,10.38,2.38,7.78,56.0,5
e8f5f9fb65db20f08e707adec28407c9,530.0,1028.96,11.08,22.2,586.0,5
578fd2f519e7343bed8dff61f0af122a,50.0,480.16,16.69,15.23,24.99,3
f65e1dc7684d79de91becec744a61f83,2841.0,667.72,7.57,17.96,179.0,5
b7579d24f5b2dd3e20f2e57d0e07d170,5150.0,367.75,33.96,19.28,447.0,1
3d531c28fb36a432495acd5a1dcf253f,4550.0,84.52,9.77,18.8,299.0,5
cda58baf4fa440869e819a444c1a65cd,4450.0,2214.04,9.28,38.41,259.9,2
77acf92b72b1e4c4f6c704fe19635896,200.0,547.34,6.66,15.1,45.0,5
17110a49ae77577b41dea127fe1df35c,10400.0,37.91,3.27,29.28,130.0,5
5c30ac49014e51744e821a352437d1ca,1050.0,492.31,11.11,13.5,119.85,5
88b24cb0678cf5b316584a332f724969,2275.0,2415.8,16.91,69.71,1099.0,5
a7a059568a1148582144bcc98773cb10,275.0,685.42,14.8,17.8,300.0,5
2a520d819adb06eabf4557143110ade4,350.0,289.93,7.38,15.31,79.9,4
5b7ffb8d013b6d0b4ae7a8f454fa9bd7,4825.0,19.96,4.22,13.12,80.4,5
6fa7b013916486d1462ad66ad1a39b1f,400.0,433.21,11.82,12.54,59.0,4
61d158e103c596593eb48b325c8fe035,1800.0,1621.34,32.84,43.14,104.9,5
33f8dfc5a51063c31d7b12e9d43a45fc,250.0,26.73,5.39,7.39,18.99,4
a6885484f375e5b08eef9d9cac53af34,450.0,6.59,3.47,9.4,37.9,4
2c85266fde39a3694a2b4f7917680ff6,450.0,16.51,4.54,8.95,112.49,5
ee3a699807c80432481120cf1deb06c7,600.0,566.61,6.37,23.0,59.8,5
8389e56bf17964405109e56799563a03,1150.0,369.03,6.43,15.91,99.9,5
dcedac1406b3713259927ba54a3ad206,500.0,358.1,10.06,15.25,69.99,4
b2026cc24ae47d44bdfb8fbe3b38b78d,488.0,612.33,6.98,19.0,127.9,4
7af8cc0ff9ec1dcbdf0880dac7cba603,1100.0,796.69,20.02,20.18,64.9,5
5ad7d897998f9bab0176a1c82b7437ea,600.0,480.16,17.09,14.29,76.99,5
b8433dcc9c5745016d68b7ed9087e3a0,1500.0,1089.17,12.19,27.22,69.99,4
6a93cbb588894c2518200e99a8fc2c2d,350.0,337.03,11.83,15.1,49.9,5
7a6c48037234cbc7887f82848bf4d4cf,313.0,103.9,8.26,7.89,89.9,5
3323036048eb47c4c617f997fd201642,12275.0,345.28,14.6,22.17,179.96,4
68a36ddf13d6fcdd7ea00d9ce11026b9,500.0,1698.76,14.15,52.76,89.9,5
1427ef2af9580d8d943b1f0ed1f8e050,650.0,347.72,6.02,13.61,78.9,5
a5102272df11ecf366a4e9d4257b672a,1050.0,597.28,8.08,19.6,89.9,2
c3a4f2b35690a1938c71e4543dc6cb18,1200.0,843.83,15.78,13.4,54.9,3
816712dda4284eedabcbdf0f9deb1b71,490.0,707.79,10.04,16.53,110.0,3
93534e882600a1678683a51e57bb1883,300.0,29.59,1.85,7.78,49.9,4
39c7d4ae602c664a264c6da2d674f418,600.0,160.13,3.04,9.26,49.0,3
612122563fa653c20d2ee959472a96c9,1200.0,1485.25,10.53,18.81,81.49,5
0cd266ef44ad3b8afcae07e465edecc9,300.0,822.87,8.4,15.1,25.9,5
7b552795a31c3247f5e0d3bc02addcfe,300.0,308.68,8.18,11.85,22.9,5
eaedbddc7cf568f1b667398781159118,1232.0,208.73,15.35,14.44,44.9,5
91eefa3cd52e8361bd4f6106356c6d0c,100.0,333.88,7.94,14.11,18.99,4
6eea01cfbca90a278819c163602d0a69,200.0,472.11,14.24,18.56,65.0,5
56e46d1a61ebb9b86fa914b4007d8a97,250.0,733.67,9.33,22.09,54.88,5
f33c74a1f0e8455e000cb264ce877e84,350.0,816.11,10.04,17.78,8.99,5
aa99d4d374a4defa38916e38322b1749,1383.0,2293.62,23.57,33.06,86.9,5
1a398850849e1f3b0532d27dddacf637,500.0,549.65,16.17,16.11,37.5,4
d92ec01edb4390e4a8e311202039e06a,5800.0,239.15,19.61,27.81,425.0,4
66cc026722b3407facaaa00f34cfef52,750.0,725.44,15.06,18.28,39.9,5
7072d06682bebe0a0e66c3ce1f30131f,250.0,116.61,8.2,7.71,29.9,3
67ac603e90054a9d303d24bd48fecaa5,233.0,1739.26,18.1,21.39,85.0,3
1bf38e3450f15beeafbebe6e0665d612,650.0,1123.28,6.93,23.52,226.8,5
dcd55caf6dcb4c4a54e6f09eecdb4822,50.0,124.9,5.12,11.85,13.99,5
a06a3cf27cfd40d7af7e264e94b9829d,5867.0,2059.69,35.22,38.67,159.9,3
d8917c684fbf577ca5d76423b29f29da,800.0,290.02,5.09,13.43,109.9,3
8ee5be155201411ad345c45727c600d4,91.0,887.28,5.88,17.06,19.9,5
fd1dfd657df57a8183a8bd5ad5725538,600.0,11.87,6.3,11.09,68.0,4
285d05509f58145ec6c82cc3407ee55b,100.0,13.08,2.91,7.78,19.99,5
61433627bdda467b4c2e9c3f4c17854d,3800.0,94.96,8.73,16.35,150.0,2
5c51a7f4f8a9a7abd2e089844082f748,16550.0,23.85,8.2,14.26,94.0,4
e5d223ea6296e491df65d5786ad215d2,150.0,478.88,13.22,21.19,34.9,5
dc700e0b4f7cb79e78aec3f67e817ebf,1250.0,883.47,9.16,18.59,46.5,5
3ee995f2432d1efdb2369e87acc095d2,600.0,370.1,11.85,15.18,59.9,5
7e7ed851224124724e3058ab01051711,225.0,1610.37,16.4,22.06,28.89,5
0d05881e40ca056d5ad848217bc92cb1,2965.0,445.38,8.02,46.48,289.0,1
4b7472650d90b16f5169d774d1e32292,2144.0,44.63,3.99,19.98,1060.0,5
814823738ce02d399f917f00e77393d5,450.0,705.02,7.14,18.51,57.99,1
94534dca4b70b22116250b471102602e,12250.0,809.81,15.99,49.98,230.0,5
1001037af2faeaa0440e04c4cf69413d,1400.0,352.86,10.33,14.41,94.99,4
876c8ccfb730dd9208e4396dc70f12bb,300.0,63.69,8.04,8.82,15.75,5
da708bf3b3d18eabce89e0b1d84588d6,2413.0,651.45,46.73,21.3,115.0,1
99044ba4cee09a5fd69a8c9a25599f55,9450.0,720.89,6.92,19.79,117.0,5
d5242ba9470b26e23e540d936c9c59b0,1300.0,609.4,17.31,14.94,274.9,5
ec22a18f14eba260f8f395dfc96fa72c,180.0,70.03,10.94,13.96,106.99,5
b1846dcb6fa367fc58bc4064ff4ef38b,363.0,506.6,21.09,19.62,248.0,4
d1ad273eb19cc217511bb7d6f6de894f,434.0,334.44,15.0,14.29,77.0,5
4d544ef55956dd8aadf1162dc1b82ae1,150.0,15.93,3.36,7.6,49.0,5
ebb7f99f3da056facfc31f1fd9c56b99,6950.0,757.21,13.25,36.32,549.0,1
11302d4542ca6da5b505416f9e04f0a8,1500.0,676.71,16.81,17.6,39.99,5
d7273b44707722d534c868f279e235cb,346.0,2109.37,14.12,19.51,319.0,5
8b03a3a298d3b5831724d10b7c35ea95,500.0,838.93,27.37,16.06,185.99,5
de33a2445c0420d1e174add3c1e5f10d,117.0,268.4,14.22,12.85,59.0,3
36dfc1a57aa696c9c9a2c47aa4799326,350.0,2361.06,9.11,25.46,61.99,5
e8a8ff2fda1e5eeeed6e56a9a882f648,350.0,1666.31,20.1,23.04,77.67,2
164f22d152f646ca5ebb5a2049e3adfd,1700.0,206.25,11.28,18.2,135.0,5
061c97a9bd7911f9d2031e1b820c344f,500.0,435.71,17.88,16.26,299.0,5
5d5bb894cb86c2b5aff1513531e63055,250.0,763.2,8.15,15.43,78.0,5
acdbc7396e191931c263db11af241d62,1350.0,5338.63,29.05,29.25,121.9,5
003edccf16bc5ec447f592913b3df2b4,217.0,2237.15,26.59,50.85,14.0,5
840d702062c0e3f061669071b0b27747,1500.0,798.29,10.76,17.93,40.0,5
d4a29f6b845d320ee77c7e2be449704b,200.0,617.89,11.81,19.28,199.9,5
c6d222a38df267553737a56da260cca3,353.0,846.11,14.97,34.41,87.5,5
5c092582307d1169e1a475648c90003f,400.0,2646.08,50.75,25.38,49.0,1
4948f06b894477c108c871a15fd4f1d6,1067.0,296.64,9.01,19.56,53.0,5
12a95a3c06dbaec84bcfb0e2da5d228a,1200.0,502.94,12.92,15.77,79.99,5
bb7817474bcd6bb7ddfeb4180a5a61d3,300.0,648.99,11.58,15.1,29.99,4
55722f117fa81b20ab36bbfc3c8878dd,666.0,904.21,23.88,19.57,86.4,3
750d41eea698eb46b84a70de18de2a5f,5150.0,372.64,11.07,16.74,69.36,3
ecfdcaa1a2dacb4e5297d8251b115002,1350.0,1780.87,9.49,24.62,59.9,5
daa82801011a09e5047dca31d70b6be1,750.0,39.08,14.55,9.31,79.9,4
3e9933bf292ae1d5b09f1fed31163522,350.0,916.62,53.72,17.35,129.9,1
862492c97a277f223e8cb4d665d80c0a,250.0,191.31,11.89,11.85,18.9,5
5a1162244090096d45dbdd8c9037a720,650.0,1216.68,9.36,24.09,134.9,5
660f8620fa6f2cb3014b516eb8cfd24b,2467.0,683.42,14.56,16.11,41.99,5
982b3bee67e10358cdfe18e0bbee9d08,2200.0,373.08,4.16,14.44,40.8,5
8c3337e8848790574f8d28f6591afbb3,450.0,2517.04,10.21,37.36,64.49,4
bc46a904b86fbf6c3d2f49a74fab7e66,850.0,125.53,12.81,13.41,55.0,5
a7586f18de9c78a682d841ea07939673,500.0,17.22,5.67,9.34,69.99,1
c15337f7b22d68e4ea7e1c0a483041f7,400.0,2489.13,22.68,24.89,56.99,5
1c319576cde33909a59cb779cd50b2b1,400.0,1858.99,26.47,36.01,98.0,4
d153828b4671c4e7f706bf676b05eb67,7800.0,870.6,22.17,38.27,99.0,3
b950746ff8453f54ce5e11384e854e80,4800.0,437.49,12.94,18.63,49.0,5
2445a82ec841c77c3fa6573bc3e00dcb,10225.0,501.75,14.07,16.68,139.9,5
724ce270686637620b2fdeb626828db6,500.0,410.52,9.63,18.54,62.9,5
c73bbcd64afe483b00a38c3d28c1c66a,875.0,512.57,7.06,19.89,99.9,4
a0819d5b3f3ed0dd5e6d4d852d51ff79,550.0,84.99,6.12,9.3,219.9,4
d43ade6350b54f4b4d26b52007496a3c,200.0,41.36,4.77,7.78,53.99,5
a62cea6420ca6b61d36c62aeb795858f,200.0,1052.56,21.34,15.17,59.9,3
a688fe5c2beae8c79ad4514b1b02c8e7,147.0,351.05,2.91,22.27,79.9,3
d1e51d46442dbad6b79b800dc7293869,200.0,455.38,20.15,15.1,20.3,5
a6739d71ac53122c06071dad1d765a49,2225.0,1100.52,12.71,28.27,188.0,5
c9db7e953006c9303b92dea9d91878bc,625.0,566.19,15.05,16.42,94.9,5
2e5737bd3452cc165fb76f3a57447398,150.0,10.79,1.44,7.44,24.99,5
66d72a05add1a253c4e8390c215c8306,100.0,13.21,2.37,7.39,8.9,4
39c1a4a89678bf3fbbcaa3719ba937dc,175.0,4.32,7.86,7.78,12.25,4
54df3693869c9e8423b07e0287194059,4338.0,297.83,5.82,16.74,158.0,5
cfea2c141cacb975b65831b7ffd6d194,350.0,2119.17,22.1,25.63,19.9,3
2ad9dad7b4962fc37fd33869e09ae5b6,1130.0,162.77,6.55,11.35,47.06,5
790710021a014a0263cef04999d451ee,1800.0,662.91,15.38,19.32,49.9,5
21ae9d6a114e6bf02be6b59e300b74bd,1500.0,36.82,3.78,10.39,139.9,5
10ec043040f8a284bba89547e8a49cdf,850.0,1809.75,11.78,51.56,120.0,5
a71e537206ccf830e74464cac298bf9e,3000.0,666.72,9.06,25.71,124.9,5
274a1c50ff2991f27b21bd8465c43882,650.0,379.92,20.82,16.32,79.99,5
1f084ff83b5bb40072e2ffe6f52ec7f2,1825.0,584.14,11.96,21.56,86.9,5
75d3527e66e8fc1d5f941e849c0de41f,750.0,9.5,3.05,9.44,89.18,4
ea9b010cf2c27393c24c5e0b8a9c07d2,1900.0,799.55,11.22,22.45,279.9,5
8692f02bfa6e672dc1feec8381f8127e,550.0,354.65,10.14,13.85,39.0,5
bc4c53b286be3b64ee817827e1999f1c,200.0,1219.11,22.32,21.15,24.9,5
1c0d93546a9b70093cb412cc8f50a405,7225.0,341.67,8.42,23.09,79.0,5
af4e2e186d1553f35c402a9e153f9444,461.0,800.32,21.59,37.07,249.99,5
61b0d0e5364491e1c839a21fcfedc08c,1867.0,25.02,9.18,13.08,29.5,5
30b971d10c8ea1517964eb4b7f720f2c,350.0,736.44,7.58,15.11,15.99,4
666ede5bf7b6eebd0d2f61795ee14149,750.0,322.23,3.11,14.14,79.9,5
b7cae694c780d4c511f348d882008f63,1950.0,119.82,2.45,14.13,144.9,5
6439653c88076433f580f0ea995949ba,875.0,569.77,7.55,19.95,109.0,5
2ec3fb192c828ca618c797ccb2c22a3e,17500.0,202.55,13.32,36.04,139.9,5
0a327f9c209a8317bacc1f86dda65f52,450.0,91.93,2.27,8.51,49.9,5
70e4a16cdaa84276ed287a38cf800b41,1200.0,388.83,13.96,17.6,40.0,4
5c8016724722d7906a7e8cfa22d7727d,200.0,217.36,10.81,7.55,42.0,5
3b73af98e156e78b9589279586399d8e,200.0,304.71,4.09,13.43,58.99,5
65626f06410c787b69aac226e3f0f6e8,150.0,279.85,16.29,18.23,23.7,4
85b58bb30d219374cf9cfdebbc5fbb69,750.0,0.0,7.34,11.81,59.9,3
c2899525db44fcc73342e7713b932dea,367.0,225.82,7.64,11.85,39.99,4
8e8f66d7e07a38eded748a76f43cff5f,1600.0,12.85,3.02,11.73,59.99,4
f947483d17043c99e4de12dacdbd763a,200.0,691.9,66.12,16.28,119.9,1
44820bce2c8acaec4817ffc156cca3db,1350.0,1560.4,12.98,18.12,78.0,5
78532cc9bdcc3c18c8ad8fe190844253,1600.0,807.87,7.1,19.34,220.0,5
3b3e0d7f5d77e227da21f19fd5e20c47,250.0,106.49,7.87,7.8,77.0,3
45a3ad6381d921b1ec16fb788b2a9a19,2600.0,369.39,15.86,24.97,119.9,3
8756f67f8fca03ed9d9f098a2148c32d,300.0,374.55,13.92,15.1,19.9,5
0dfd5d2f0b9f06775f9630defe80d510,217.0,209.42,7.86,11.85,34.99,4
f09126bf1e12e8ed060f26f510be949f,1525.0,469.65,8.25,16.76,72.34,5
1d93bcd12780547aad1ea6a06e64b49c,850.0,12.64,7.26,9.24,69.99,5
01a6ad782455876aa89081449d49c452,300.0,924.85,14.45,15.1,34.99,3
e6a4c64b81f572a51ecc005e12ccb92d,2050.0,26.21,2.0,14.09,219.99,5
96a829e0e554c697670638997aadc45b,300.0,176.14,25.93,10.96,44.99,1
00482f2670787292280e0a8153d82467,700.0,1.15,1.8,10.96,7.6,5
c3c86ecc0f7508ffce2a4662f49d9d8b,250.0,710.87,4.06,18.23,9.99,4
1c2e03f112c29c38cc65602a33043198,6350.0,367.68,10.47,17.8,79.0,4
1f56d6730df1a47e92e167f773c5f37c,200.0,821.6,8.56,14.52,27.0,5
68051b9b65c4b30fc1252a2b69fe1d0b,1900.0,252.53,11.71,26.77,99.0,5
be087f2e4d527446e82a0e44d5f95d34,500.0,343.89,7.92,14.13,53.0,5
a9a6fd3ca2e803548ec0685c9261a4e2,925.0,150.44,9.15,14.34,109.0,5
5f69f6bf68dce110479aa0bb515b47c8,550.0,49.44,4.08,8.72,30.0,5
ef519547cb72d3ac42ff707948fdb963,8500.0,595.14,47.99,19.97,299.0,1
f2bda88ec797456b974f810a84814028,150.0,452.83,21.28,18.23,6.0,5
bf3aac7b998a34f5bc14f646652e7bed,2200.0,343.36,3.6,26.9,84.99,5
f15028028ff1a3ccfd539531e3321975,6950.0,485.36,5.87,30.53,104.0,5
111fd867f837d390ba296535e5ce8b92,1300.0,16.17,4.89,12.28,179.9,5
1a9979add53335be401feeaca64ee040,650.0,363.6,8.43,12.76,59.9,4
49b569121eeb2f246d369618b5804605,4650.0,792.79,14.23,22.0,215.0,5
1affc4ad6b0957720114bf91c2f39879,3800.0,61.03,7.84,10.96,16.79,5
e5e60230ff5dc8932810d73a4ef6417e,50.0,269.01,14.79,11.85,39.99,1
f9d0e3b4c20495f400a845fa3aab20c2,150.0,150.53,8.41,12.79,49.9,5
112f1c24ebff7575c3829274cad94e28,1700.0,22.43,3.33,36.69,85.0,5
473db6bd9e60ec3fb425cd204fb8f4c1,1775.0,126.54,19.92,15.94,634.4,5
0c77e9308e3c15bbeb6c16405a2da080,850.0,549.9,8.05,13.71,99.0,5
41d047e77cc83775301117a02c15b4ca,1600.0,1983.28,10.43,25.63,49.99,2
85d32072051813056a0a92fdef601cbb,1100.0,2193.16,35.04,43.46,199.9,4
14b8a3dec1630400442e5cb91e6a3e38,200.0,705.08,8.67,19.07,169.9,5
cfd085695f8aa8900050cd7b077f412c,100.0,350.99,7.93,11.86,51.9,3
b525c6d19f79d13ff968c544e517bafe,1825.0,448.62,8.93,21.14,92.9,4
674dc699bdf7b477fcf8efa0b898802a,2500.0,436.78,16.78,20.62,99.9,3
71e297393a1e63537a76e338c10dbff8,214.0,272.56,46.58,16.28,74.89,1
2f4011790ff902584d5b011f0e35ff1d,350.0,121.41,6.36,13.61,166.6,2
9a9493d725526cae22a6a7aec2d5aff4,1200.0,815.89,10.75,17.54,99.99,3
a9016dde97a6a447890dd748aa844b85,200.0,297.32,4.89,12.79,29.99,5
5b733d05e2c2909d6e5e9a81408ed99a,513.0,576.04,19.92,15.38,89.7,4
b6480a468bd89b1732a3e73ba16a270c,533.0,2092.73,15.81,25.18,149.9,4
264eb9cf9edd31016e9e59017e746aec,600.0,194.13,2.47,9.26,48.9,5
c570fdfe7c52f1a15c7f002b4dc46f6f,263.0,3.87,10.01,7.51,34.97,4
695eed4f6656d10f32a49760523169de,1900.0,282.26,35.34,17.21,299.99,1
b4472226dccdf2b8b06bbc4256cf7b64,175.0,393.75,6.83,18.53,60.99,5
71c22e96648b3b4f4c78e6e4de6bdc0a,1600.0,825.43,4.84,18.82,145.49,5
5e73c84a4d8bfcb7f5f1aca946e843c7,11875.0,1431.99,24.17,49.8,169.99,4
ac1f454dcc22f536ef0bd5fc3d25cc61,800.0,881.64,10.76,15.14,54.0,4
a28535f14ee96c734e574170b72034aa,200.0,66.3,12.92,12.97,75.6,3
25d3716d0097db13efad1ec47ea26551,50.0,373.88,4.05,18.31,29.99,5
d09ca8bb763241ddc7f4ca43816ed10c,11350.0,457.93,7.02,26.97,95.15,5
cadb75b4ce8646d41b77eff5faa5d300,1200.0,807.95,22.21,22.93,39.99,5
d04eac33e07f50f9ca76062f344a3dbd,4338.0,308.27,8.0,12.76,179.9,4
f8046b5049a674585e048bb954e3b494,1700.0,223.98,7.04,16.41,299.99,5
0630ba8015b69f03e65dbe4be3aceb4f,4105.0,530.32,13.95,22.29,117.3,4
5d86042018c63cd078fd946e3540d565,1050.0,310.03,17.57,23.59,144.0,4
db7059aeda4a4b33b40700c87731ae15,350.0,1458.07,10.64,17.06,14.99,5
78b7aeae3630346231847e749bfd8a18,350.0,310.99,8.27,12.41,129.9,5
d628ca546be1f0eb162833abafc51a4a,550.0,1740.94,28.84,39.23,559.0,4
6e1a8bb31b6a7f387513f6a62ca4a66f,250.0,22.27,2.01,7.54,39.9,5
8faf0ebac1a886f5df3dc9bd7ed39b58,800.0,239.74,6.24,16.45,98.0,3
3c7ad0e853a5d0f0b08290127e7325a9,7650.0,577.79,14.33,51.12,179.0,5
2aecd29fc36d9e1ca2ea9f74ef4c7c05,400.0,6.18,8.77,8.72,64.5,5
31ff2ab0bf20340ff13605c65e38387f,600.0,710.54,19.04,16.35,84.99,5
881206af1a6a9cd34119b99782759dd4,350.0,73.87,3.94,7.87,36.9,5
3b0e2a09a2ba5ae468fee216d5cd1a22,1500.0,958.94,27.42,19.01,59.9,5
c7c8deaa5fca16ea52f981110df2537e,200.0,429.0,7.94,16.35,229.0,5
3160f9fa13bf36dda5ba225649526968,575.0,1442.54,22.89,23.97,148.22,5
5e8222f27e709f2c61364ae886df8ac8,450.0,191.91,9.95,8.55,56.0,3
ddebf0da62e7da325ae548eca16ce5e8,4450.0,325.72,8.77,25.68,119.9,5
ac5505acc449a5a79dce26cfa549dc5b,1700.0,807.9,8.12,21.23,129.9,3
9819957d2d80bb1cdb7774bb0b623d85,175.0,2726.49,34.66,25.47,62.8,4
4b1104831c2d0c40dc17dc5c9d5cfb35,450.0,415.06,8.8,14.9,104.0,5
643e340c6c562d108526c36d5a94c027,5400.0,2555.07,44.11,30.5,139.0,1
3eb5983ab1e64ba4a4dd7425a6d6d48b,550.0,14.18,8.08,11.82,88.0,5
588017c78f6057bfaad9fafa5a05f5d9,1750.0,1456.48,19.52,33.38,119.0,5
8b94c85a97b61f51a419a57e451d4e3a,100.0,847.56,6.91,15.65,10.99,5
a5bb508b158c65e99f596d0e8a2bc08d,700.0,478.39,7.45,17.41,120.0,5
ac0804adece431f14e99d82ab558c3c0,1500.0,663.88,8.29,23.19,55.9,4
a3f91830d0e848e2824d4c772ebb7772,2500.0,857.7,18.27,21.04,79.0,4
07900b3f0c35328917b0bec1c06cd28b,750.0,767.32,18.14,19.5,75.9,4
470e4a0aae7ae6c3bb0aa161b7abf205,750.0,342.05,6.36,19.71,73.98,5
18d4a70e332d1cba03d4bc1530aa3df3,3775.0,428.76,12.02,13.35,109.99,5
215f3324d1e0ac9abd788d1ac6d65b9d,200.0,479.36,9.47,15.1,25.99,5
9d5dfd77cf32bd319a504f77a137491b,750.0,374.67,24.26,17.26,185.0,1
7a72862f08ad9a6b9debda8e2a65d762,800.0,2168.34,18.72,24.84,34.9,5
813a1597ee0470b32160904f9f454ab6,4105.0,130.86,13.03,17.53,117.3,3
ffe5736050c2890fa51a28942820258a,11880.0,6.84,12.89,14.55,79.99,1
f14a9b375fa15329cc541a846cfb03fb,5950.0,98.59,8.64,16.71,143.8,3
4f7efc5c210804c2178266d4e12d6968,300.0,23.76,7.85,8.72,46.49,4
3f78a6201286f6b6bcffb1a2b883b1f5,3625.0,2474.42,25.15,22.55,69.89,3
2ab274c9a5e207ca4445d7c6ab29e46a,550.0,1187.67,9.48,18.23,39.0,5
a65f614a7b51b56f47bb90f4d9fdf16f,150.0,13.39,13.14,7.78,18.99,4
27bee06c27de3976958f786390f2d31f,450.0,27.77,5.44,7.39,39.9,3
8ee8d07f430f05cc64d93f3c70bd41a7,1150.0,14.66,3.14,8.29,69.9,5
b3a63f4fb89da65142691825fc1443dc,150.0,2365.91,14.65,17.63,15.9,5
ce4c50f30197a0330b034d27da7f5ed6,2700.0,1548.75,9.11,31.78,129.49,1
0e5c4fff98e1b7885f4ce7e7e13e37f1,820.0,822.25,14.94,19.82,82.9,3
901db8b5147279a8318455a65fcd653e,200.0,318.0,25.38,14.1,15.0,1
73dfbf97cb48a39c55ddb4425192d931,250.0,521.45,8.27,12.48,24.99,5
7a47c118c1f2f25fe139e684610c3b97,3575.0,2344.3,9.94,26.9,34.0,5
d00c0296f63ccdcf9062c425887095e6,575.0,211.94,5.77,13.8,32.0,5
22849055311b7748c424a30367967406,350.0,366.76,7.11,15.38,89.0,5
c2ed06437a123b8c578ce63581930191,600.0,511.43,11.92,16.62,349.9,1
0ee415fdc549189ef34dc8f7de4763cb,11100.0,1930.56,16.92,28.75,42.9,3
4bfda23ff0ed8665aa9113bfb4130bf3,13700.0,16.75,8.22,32.98,650.0,5
a6e9b80a7636eb8dd592dbb3e20d0a91,3000.0,379.93,12.53,25.79,465.0,4
5d322f251f819899cfcc89e316e4f4d2,2100.0,79.13,4.7,12.6,199.99,5
e4a4383d0ef8c742a8c2c58be61b9722,507.0,865.02,10.28,14.59,119.99,3
df8013c634d895a53cc8e6e396a93533,400.0,615.67,14.91,17.02,325.0,5
976e9ab712a374c4dad3d2d0e7e1001e,173.0,473.19,7.43,15.36,87.8,5
6a6a5e595e782a6d0de7abee5fab0b89,450.0,538.77,5.28,19.07,138.9,5
c2453c426084d540cbe9433887844fd8,600.0,822.56,5.13,23.57,762.0,5
88ab6b0ede7f19c65b5b71771b88254f,4150.0,2142.93,16.37,65.5,150.0,5
21a6a3d0477ec6bada948436fd516e84,8200.0,1831.78,31.08,38.53,199.0,4
81727d69b41f367b7d1e9e305d7eb92b,5500.0,683.51,26.05,26.25,106.94,3
578b634977ea194b887ef0cee6d501d1,1400.0,467.31,17.96,18.05,114.9,5
afa3e30ab7bdc8d5e7770d1d189076a8,242.0,643.77,9.86,15.31,79.9,4
759ceb2a861358153b8c0727e3552c65,4750.0,255.05,10.0,20.54,139.9,4
ceca47d82e889cd6dc7b1fcb59e79df0,225.0,140.76,10.51,11.85,19.9,5
6482040c4887d33a7129473d3db4d0bd,1850.0,329.33,9.34,15.49,199.7,5
e74cddc9bc11794b017044166896d69f,250.0,265.22,10.19,11.85,24.0,5
c576c7d1b3c8437dfb227e02746d74e9,333.0,35.88,3.63,8.82,11.49,5
82494202b66a95f0b6298e21f88b95ad,150.0,743.78,11.47,15.59,69.9,5
266f8c8ad2326ea2f2272adcb43b7ed9,800.0,288.21,10.24,16.11,45.9,5
d398e9c82363c12527f71801bf0e6100,250.0,2360.14,8.57,21.19,55.0,4
dbe7501db7b1a43b25c86915eaff1112,4000.0,322.6,9.14,44.76,136.9,4
2c53bd1388754e218f18b97bf025d935,4650.0,2107.33,9.62,31.94,209.99,4
16a8f7a8bbca3c9cc625c7f5e7b912e8,750.0,408.83,8.8,19.67,99.9,5
27428009109805ea69e0638806aa97ef,150.0,14.84,3.05,11.76,79.9,5
884b1394fc8888e6a877df86eb19e74c,1110.0,64.83,9.82,7.39,47.65,5
b34f46c28be69a2d65c7f3f3c01c3673,4950.0,503.28,11.14,27.23,129.9,3
4aee412a7e32769844bd23a9d6e885b7,9650.0,17.74,2.29,41.58,219.0,5
fb1418494ba4e6ced8a7ae840dd9fbfc,10550.0,395.39,10.99,23.01,29.99,5
b46902d53ee0054d077220fefa87e7d5,750.0,483.84,5.88,15.65,63.36,5
d82fd3fc3c5ceb51ec5f5db847dbe0a9,350.0,11.52,3.4,7.78,55.0,5
5fdcee361d689906697597a4415711b2,250.0,37.7,5.98,9.44,89.99,5
45ea696753b4d93fb0cffe87c816a064,300.0,472.07,7.83,121.95,38.0,5
64b6860d0ff4339bec73a08ed44a99f2,150.0,14.81,5.14,8.72,49.9,5
87d3f1164e8055f7438ae314fe816cdb,400.0,226.17,4.66,17.44,240.35,5
