passo,tipo,valor,nomeOrigem,saldoAntigoOrigem,novoSaldoOrigem,nomeDestino,saldoAntigoDestino,novoSaldoDestino,fraude,fraude_sinalizada
43,SAQUE,64020.11,C640002028,34621.59,0.0,C1046025436,1237339.97,1301360.08,0,0
18,SAQUE,15875.28,C1470628601,0.0,0.0,C1420498381,359734.88,0.0,0,0
249,SAQUE,121684.73,C1664271874,181819.14,60134.41,C1525918944,151795.6,273480.33,0,0
161,DEPOSITO,303322.34,C479532683,10698.0,314020.34,C1783906376,68715.15,0.0,0,0
38,PAGAMENTO,11984.2,C1879950603,0.0,0.0,M1114804259,0.0,0.0,0,0
692,DEPOSITO,170958.88,C373049978,1002.0,171960.88,C1240363446,1293534.24,1122575.37,0,0
182,PAGAMENTO,21235.84,C1995102812,0.0,0.0,M1472256254,0.0,0.0,0,0
227,PAGAMENTO,9137.87,C1095923859,9458.78,320.91,M176841117,0.0,0.0,0,0
256,PAGAMENTO,6273.28,C1139712835,0.0,0.0,M1136973685,0.0,0.0,0,0
379,SAQUE,134075.27,C1724345423,0.0,0.0,C496347035,228693.25,362768.52,0,0
17,DEPOSITO,61622.47,C486463314,26691111.39,26752733.87,C251614979,140828.62,361106.59,0,0
57,TRANSFERENCIA,354441.19,C829975560,354441.19,0.0,C157107660,0.0,0.0,1,0
551,TRANSFERENCIA,879321.88,C25649787,879321.88,0.0,C2011342961,0.0,0.0,1,0
371,PAGAMENTO,4678.24,C915579969,240105.3,235427.06,M1139011940,0.0,0.0,0,0
261,SAQUE,5039827.29,C125995436,5039827.29,0.0,C256790,13002.46,5052829.75,1,0
251,DEPOSITO,72158.42,C951986519,1606687.23,1678845.65,C664419917,397195.41,325036.99,0,0
325,DEBITO,2657.71,C1699557286,217601.53,214943.82,C611301634,1335817.03,1338474.73,0,0
87,SAQUE,115461.48,C1329935528,115461.48,0.0,C1434520582,21619.28,137080.75,1,0
307,PAGAMENTO,19158.15,C1916787926,1025.0,0.0,M825408626,0.0,0.0,0,0
626,SAQUE,55740.39,C931224089,55740.39,0.0,C1157817503,1659141.34,1714881.73,1,0
158,SAQUE,188334.28,C829143429,0.0,0.0,C1446568863,210197.27,398531.55,0,0
170,TRANSFERENCIA,7246962.16,C622490191,7246962.16,0.0,C1928486758,0.0,0.0,1,0
35,SAQUE,251828.81,C611551469,0.0,0.0,C1643390772,10228236.14,10480064.94,0,0
203,TRANSFERENCIA,694106.7,C671862932,0.0,0.0,C967313469,2846839.27,3540945.98,0,0
354,PAGAMENTO,4827.71,C1114305029,0.0,0.0,M1300140476,0.0,0.0,0,0
355,DEPOSITO,76621.79,C1937916682,14467.0,91088.79,C2025439048,0.0,0.0,0,0
35,DEPOSITO,103894.2,C705777831,47434.0,151328.2,C2085581342,0.0,0.0,0,0
171,SAQUE,1437291.89,C336375324,1437291.89,0.0,C1430125468,0.0,1437291.89,1,0
185,SAQUE,228689.85,C1464174863,286172.0,57482.15,C535583544,0.0,228689.85,0,0
668,TRANSFERENCIA,1576531.53,C1382437370,1576531.53,0.0,C1002538556,0.0,0.0,1,0
306,TRANSFERENCIA,2928547.54,C519235256,0.0,0.0,C289980119,9118593.27,12047140.81,0,0
335,PAGAMENTO,4732.0,C357769556,629486.16,624754.16,M198424760,0.0,0.0,0,0
734,SAQUE,10000000.0,C131420902,10000000.0,0.0,C635621973,2571402.25,12571402.25,1,0
254,PAGAMENTO,8040.35,C1112321816,44851.0,36810.65,M477327030,0.0,0.0,0,0
58,TRANSFERENCIA,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1,0
561,TRANSFERENCIA,2763025.35,C829335128,2763025.35,0.0,C897120803,0.0,0.0,1,0
251,DEPOSITO,229701.36,C491327228,12541.0,242242.36,C895846246,122681.54,0.0,0,0
46,SAQUE,15724.16,C639035437,10892.0,0.0,C1185042928,2428289.62,2444013.78,0,0
346,SAQUE,80647.44,C433472385,0.0,0.0,C1021551085,790061.75,870709.2,0,0
492,SAQUE,40389.97,C1820765353,188.0,0.0,C982686015,58222.63,98612.6,0,0
233,DEPOSITO,256475.92,C802441553,6440182.57,6696658.49,C500423112,482735.07,530480.45,0,0
321,TRANSFERENCIA,4800722.41,C148609720,0.0,0.0,C462508741,6446753.04,11247475.44,0,0
129,PAGAMENTO,14494.11,C2098276147,175553.0,161058.89,M1742401462,0.0,0.0,0,0
211,SAQUE,134604.8,C1427603850,19893.0,0.0,C1220858281,1667378.26,1801983.06,0,0
370,PAGAMENTO,9477.79,C288896552,10055.0,577.21,M4220129,0.0,0.0,0,0
579,SAQUE,3085336.66,C113225350,3085336.66,0.0,C884857756,0.0,3085336.66,1,0
403,PAGAMENTO,5810.59,C2114563458,219466.0,213655.41,M1256597661,0.0,0.0,0,0
654,SAQUE,114627.08,C857672087,114627.08,0.0,C1387515555,0.0,114627.08,1,0
704,SAQUE,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,1,0
356,SAQUE,46042.56,C129246073,13676.0,0.0,C1382819870,0.0,46042.56,0,0
692,PAGAMENTO,978.93,C444917029,0.0,0.0,M1820453351,0.0,0.0,0,0
283,SAQUE,124962.86,C573844388,0.0,0.0,C1538658160,404252.93,529215.79,0,0
584,DEPOSITO,147034.76,C1040556722,174029.76,321064.53,C1349673517,2932726.54,2785691.78,0,0
10,SAQUE,137606.58,C137842197,2525.0,0.0,C353156774,18776.1,63416.87,0,0
322,PAGAMENTO,9519.7,C1674770977,47887.55,38367.85,M908975958,0.0,0.0,0,0
405,TRANSFERENCIA,15133.17,C172327863,7175.0,0.0,C644049695,34460.06,49593.23,0,0
135,SAQUE,510599.77,C1046624035,30497.0,0.0,C933328790,144606.8,655206.57,0,0
346,PAGAMENTO,17812.77,C18658882,4356.0,0.0,M727983991,0.0,0.0,0,0
233,TRANSFERENCIA,122090.79,C1531940496,122090.79,0.0,C1898572552,0.0,0.0,1,0
257,SAQUE,262210.47,C1094739922,20067.0,0.0,C202668496,0.0,262210.47,0,0
252,SAQUE,22792.23,C1526329531,158460.0,135667.77,C335820516,928085.22,950877.45,0,0
259,SAQUE,26609.8,C767830440,0.0,0.0,C169635896,1685863.82,1712473.62,0,0
509,TRANSFERENCIA,407320.01,C419252042,407320.01,0.0,C903832238,0.0,0.0,1,0
46,TRANSFERENCIA,108203.41,C878663183,2845.0,0.0,C142800324,0.0,108203.41,0,0
179,SAQUE,157917.09,C1221663346,10908.0,0.0,C1335655563,0.0,157917.09,0,0
101,SAQUE,2388251.16,C731376303,2388251.16,0.0,C1868096235,2624386.6,5012637.76,1,0
678,TRANSFERENCIA,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1,0
331,DEPOSITO,435679.2,C1549813805,6158.0,441837.2,C1447016131,0.0,0.0,0,0
165,SAQUE,347464.15,C1645603796,122756.43,0.0,C1947452050,375522.11,722986.26,0,0
422,TRANSFERENCIA,298365.86,C331578052,298365.86,0.0,C18819667,0.0,0.0,1,0
402,PAGAMENTO,479.52,C1034998590,262913.08,262433.56,M1818094356,0.0,0.0,0,0
140,DEPOSITO,112463.64,C447922496,21311.0,133774.64,C1261309973,599350.59,486886.95,0,0
558,TRANSFERENCIA,316877.85,C350145239,316877.85,0.0,C1384673123,0.0,0.0,1,0
202,TRANSFERENCIA,194136.93,C1533942523,49787.0,0.0,C1771799486,30883.34,46347.91,0,0
189,PAGAMENTO,4267.31,C474679889,0.0,0.0,M192313148,0.0,0.0,0,0
185,SAQUE,49589.5,C1632717860,84385.57,34796.07,C67247632,4431889.12,4481478.62,0,0
131,SAQUE,79200.81,C277971857,11072.0,0.0,C2146972618,0.0,79200.81,0,0
526,PAGAMENTO,989.61,C1592005443,21134.0,20144.39,M2035457025,0.0,0.0,0,0
253,TRANSFERENCIA,690510.31,C1283193575,690510.31,0.0,C1577097476,0.0,0.0,1,0
255,DEPOSITO,155901.69,C1647392911,2518.0,158419.69,C1084096886,0.0,0.0,0,0
9,PAGAMENTO,25926.89,C1666317911,0.0,0.0,M161423039,0.0,0.0,0,0
22,PAGAMENTO,14435.77,C1551213884,15884.0,1448.23,M1160366078,0.0,0.0,0,0
91,TRANSFERENCIA,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1,0
356,SAQUE,163768.28,C1023884071,0.0,0.0,C1341512946,985942.2,1149710.47,0,0
571,TRANSFERENCIA,1889351.63,C1587077521,1889351.63,0.0,C1055395176,0.0,0.0,1,0
650,TRANSFERENCIA,916886.3,C293694231,916886.3,0.0,C1212401014,0.0,0.0,1,0
331,SAQUE,166101.17,C871511022,31881.0,0.0,C2064067178,0.0,166101.17,0,0
79,TRANSFERENCIA,353045.35,C1325126961,353045.35,0.0,C1068974192,0.0,0.0,1,0
131,DEPOSITO,174776.71,C1038332168,10738366.29,10913143.0,C990750671,492521.32,317744.61,0,0
307,SAQUE,476833.51,C1068126575,0.0,0.0,C391243870,760535.11,1237368.62,0,0
670,SAQUE,1097309.24,C1436982406,1097309.24,0.0,C2024942087,0.0,1097309.24,1,0
348,PAGAMENTO,20692.49,C1572629453,615310.91,594618.42,M611103511,0.0,0.0,0,0
378,SAQUE,261741.81,C1045812077,729101.0,467359.19,C315083792,513797.09,775538.9,0,0
656,SAQUE,84007.22,C2028520999,84007.22,0.0,C224273997,0.0,84007.22,1,0
421,TRANSFERENCIA,267564.83,C787135844,267564.83,0.0,C934789306,0.0,0.0,1,0
279,DEPOSITO,272740.62,C1431293008,15245904.13,15518644.75,C968190034,432353.93,159613.3,0,0
41,PAGAMENTO,4248.31,C524809396,57739.0,53490.69,M1280044458,0.0,0.0,0,0
354,DEPOSITO,259032.98,C796937315,30058.0,289090.98,C14504965,180610.72,0.0,0,0
644,SAQUE,628033.58,C583549280,628033.58,0.0,C1565397957,1608906.58,2236940.16,1,0
188,SAQUE,261672.29,C1613656989,0.0,0.0,C1696915457,1705174.8,1966847.08,0,0
424,SAQUE,2772748.37,C323857001,2772748.37,0.0,C1982168080,0.0,2772748.37,1,0
130,SAQUE,365367.89,C1876547400,20679.0,0.0,C223635190,53177.99,418545.89,0,0
408,DEBITO,4672.58,C1775737428,203024.0,198351.42,C1711832960,273752.65,278425.23,0,0
370,PAGAMENTO,55018.17,C226230059,500244.74,445226.57,M2060032829,0.0,0.0,0,0
179,SAQUE,1494831.65,C1709710853,1494831.65,0.0,C1758704619,0.0,1494831.65,1,0
280,DEPOSITO,37885.22,C1264362084,668.0,38553.22,C768696846,15678.68,0.0,0,0
438,TRANSFERENCIA,1648547.69,C1184464536,1648547.69,0.0,C919670437,0.0,0.0,1,0
186,SAQUE,23950.55,C730484309,50124.0,26173.45,C1571564739,0.0,23950.55,0,0
325,TRANSFERENCIA,1832418.6,C1725252619,0.0,0.0,C1476600264,2543446.81,4375865.41,0,0
425,SAQUE,10000000.0,C1979558927,10000000.0,0.0,C678340768,1727027.89,11727027.89,1,0
374,TRANSFERENCIA,173704.25,C1795286868,0.0,0.0,C1496925892,190300.85,364005.1,0,0
354,DEBITO,3744.76,C1084975761,1.0,0.0,C1300706013,153719.74,157464.5,0,0
238,TRANSFERENCIA,1530.84,C1164568984,1530.84,0.0,C940250916,0.0,0.0,1,0
140,SAQUE,889.58,C1482570450,0.0,0.0,C2048536276,2061.82,2951.4,0,0
653,TRANSFERENCIA,119.65,C1497766467,119.65,0.0,C543477940,0.0,0.0,1,0
377,PAGAMENTO,18037.43,C188094347,1951.0,0.0,M851880407,0.0,0.0,0,0
329,DEPOSITO,297661.11,C141460438,1669739.43,1967400.54,C317556709,377181.01,79519.9,0,0
356,DEPOSITO,183729.86,C647322090,19767991.48,19951721.35,C1386036873,343004.29,159274.43,0,0
202,SAQUE,222838.8,C228444037,0.0,0.0,C101283110,863956.85,1086795.65,0,0
684,PAGAMENTO,31551.62,C945471077,0.0,0.0,M1414454410,0.0,0.0,0,0
255,PAGAMENTO,6941.63,C833730699,0.0,0.0,M95484567,0.0,0.0,0,0
183,TRANSFERENCIA,511648.43,C467620598,0.0,0.0,C993870751,22176264.48,22687912.9,0,0
304,SAQUE,146471.3,C1007042449,28608.0,0.0,C1834437477,0.0,146471.3,0,0
306,TRANSFERENCIA,312248.19,C1192304591,0.0,0.0,C1610762623,757350.14,1069598.32,0,0
281,SAQUE,74997.57,C1451142602,11644.0,0.0,C592574662,307452.13,382449.7,0,0
332,PAGAMENTO,27714.04,C1338420084,76835.0,49120.96,M1640637340,0.0,0.0,0,0
205,DEPOSITO,142322.73,C1522569688,469771.78,612094.51,C2113573134,1958807.37,1816484.65,0,0
492,PAGAMENTO,6305.22,C1080384202,108084.09,101778.86,M51461354,0.0,0.0,0,0
241,TRANSFERENCIA,325470.07,C980546604,325470.07,0.0,C1230677699,0.0,0.0,1,0
9,PAGAMENTO,2868.56,C1721041774,19275.46,16406.9,M946467779,0.0,0.0,0,0
399,DEPOSITO,12061.13,C1191502599,2231675.77,2243736.9,C1239513338,99874.57,87813.44,0,0
307,PAGAMENTO,1123.92,C1174737585,77990.0,76866.08,M330020869,0.0,0.0,0,0
335,SAQUE,98560.4,C1995082566,0.0,0.0,C1477433125,242645.06,341205.45,0,0
377,PAGAMENTO,18772.19,C956456572,20719.0,1946.81,M690253133,0.0,0.0,0,0
275,DEPOSITO,280764.25,C481277627,5090923.75,5371687.99,C1019248687,4654629.55,4373865.3,0,0
140,TRANSFERENCIA,617579.51,C1066234651,0.0,0.0,C1681914174,4844981.8,5462561.31,0,0
208,SAQUE,8024.22,C538408322,148260.0,140235.78,C464294308,286113.04,294137.27,0,0
321,PAGAMENTO,2482.29,C1270980063,136321.51,133839.22,M837632101,0.0,0.0,0,0
9,TRANSFERENCIA,1891886.65,C1390061135,3976978.79,2085092.14,C1065997164,5732728.23,7245982.92,0,0
533,TRANSFERENCIA,495977.84,C1851117784,495977.84,0.0,C705045817,0.0,0.0,1,0
188,SAQUE,63840.45,C1938316428,51530.0,0.0,C489499670,6613251.89,6677092.34,0,0
363,SAQUE,6513531.58,C537091000,6513531.58,0.0,C1919442037,0.0,6513531.58,1,0
472,TRANSFERENCIA,653983.93,C951821221,653983.93,0.0,C1535144828,0.0,0.0,1,0
153,PAGAMENTO,1817.65,C1297012661,7926.04,6108.38,M1734325699,0.0,0.0,0,0
297,PAGAMENTO,1819.39,C2055702708,0.0,0.0,M400764703,0.0,0.0,0,0
148,SAQUE,3733104.07,C379244982,3733104.07,0.0,C1160379813,452523.69,4185627.77,1,0
399,SAQUE,256803.55,C504114602,67440.0,0.0,C1981134072,65520.82,322324.37,0,0
138,DEPOSITO,50221.9,C1639214380,11347.0,61568.9,C1126569136,1133282.78,968005.75,0,0
480,TRANSFERENCIA,146743.13,C159173164,146743.13,0.0,C1585124596,0.0,0.0,1,0
194,TRANSFERENCIA,21741.36,C522310977,21741.36,0.0,C11945612,0.0,0.0,1,0
178,PAGAMENTO,375.2,C1604586861,0.0,0.0,M883260478,0.0,0.0,0,0
402,DEPOSITO,283688.2,C659762623,2589496.52,2873184.72,C1198859415,4961093.21,4677405.01,0,0
184,PAGAMENTO,36672.73,C1071407295,0.0,0.0,M29049453,0.0,0.0,0,0
34,SAQUE,332027.38,C1799773120,20755.0,0.0,C858723939,0.0,142131.7,0,0
251,PAGAMENTO,11679.41,C628114087,527659.1,515979.69,M1022749152,0.0,0.0,0,0
44,SAQUE,17442.11,C1481857793,0.0,0.0,C648682751,56555.94,0.0,0,0
573,PAGAMENTO,2452.91,C1294785089,11620.0,9167.09,M2093382984,0.0,0.0,0,0
401,PAGAMENTO,22553.15,C1295235104,2067.0,0.0,M90985743,0.0,0.0,0,0
133,TRANSFERENCIA,16274.51,C532758162,16274.51,0.0,C1844648753,0.0,0.0,1,0
19,SAQUE,29210.17,C1766039082,0.0,0.0,C498177314,863334.18,976901.7,0,0
516,SAQUE,10000000.0,C179123496,10000000.0,0.0,C150091086,6070888.2,16070888.2,1,0
139,PAGAMENTO,12301.57,C1954363217,0.0,0.0,M741501634,0.0,0.0,0,0
101,TRANSFERENCIA,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1,0
237,PAGAMENTO,16216.28,C2084814902,17853.0,1636.72,M792652039,0.0,0.0,0,0
465,TRANSFERENCIA,44946.2,C1504640849,44946.2,0.0,C1013931672,0.0,0.0,1,0
403,SAQUE,374397.12,C1530811158,39278.0,0.0,C1333252638,1954557.83,2328954.96,0,0
263,TRANSFERENCIA,61856.83,C674575230,61856.83,0.0,C515016195,0.0,0.0,1,0
594,SAQUE,77765.18,C756570073,6371.0,0.0,C938753481,210288.51,288053.69,0,0
234,SAQUE,231952.67,C238128684,0.0,0.0,C1224130196,2197328.02,2429280.69,0,0
396,DEPOSITO,647362.77,C815357852,32832.0,680194.77,C1157763400,1773075.33,1125712.56,0,0
181,SAQUE,343040.01,C622898245,21461.0,0.0,C381164305,234116.71,577156.72,0,0
281,SAQUE,199678.53,C702920423,0.0,0.0,C444748869,294714.96,494393.49,0,0
356,SAQUE,68155.14,C1535371311,106728.0,38572.86,C59884329,0.0,68155.14,0,0
348,DEPOSITO,21240.2,C1594998262,79570.0,100810.2,C713358431,330488.0,309247.8,0,0
324,SAQUE,315228.55,C869735350,0.0,0.0,C607769121,4911692.63,5226921.18,0,0
34,PAGAMENTO,17349.38,C1267077048,0.0,0.0,M1308001035,0.0,0.0,0,0
280,PAGAMENTO,5871.44,C1693423814,12659.0,6787.56,M1240371541,0.0,0.0,0,0
16,TRANSFERENCIA,611282.26,C2023959468,0.0,0.0,C1130568252,6483014.48,7094296.74,0,0
271,SAQUE,64319.46,C1525181002,64319.46,0.0,C2001058304,2534371.99,2598691.45,1,0
36,PAGAMENTO,23156.72,C1508032905,0.0,0.0,M1533387918,0.0,0.0,0,0
115,SAQUE,120232.13,C978703019,120232.13,0.0,C786116491,2419860.01,2540092.14,1,0
267,TRANSFERENCIA,37669.14,C894928448,37669.14,0.0,C759753598,0.0,0.0,1,0
521,SAQUE,27483.79,C744746510,27483.79,0.0,C1563109259,66220.65,93704.43,1,0
44,SAQUE,179977.2,C1900661702,281.92,0.0,C643382420,2103072.89,2272792.89,0,0
403,TRANSFERENCIA,97970.07,C2086381651,0.0,0.0,C105793004,7954956.36,8052926.44,0,0
257,DEPOSITO,248670.19,C874866350,1377026.01,1625696.2,C133237573,287445.7,38775.5,0,0
135,PAGAMENTO,13031.07,C1261884003,538876.47,525845.41,M7891150,0.0,0.0,0,0
45,DEPOSITO,92521.72,C78857775,6737852.41,6830374.13,C958191492,154017.04,61495.33,0,0
514,TRANSFERENCIA,713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,1,0
311,SAQUE,227624.3,C2002908001,227624.3,0.0,C1885290668,0.0,227624.3,1,0
38,DEPOSITO,182206.17,C1077217590,7922378.43,8104584.6,C1429707366,1284429.28,1102223.11,0,0
207,DEPOSITO,187990.28,C1511263351,50617.0,238607.28,C1351627824,0.0,0.0,0,0
1,TRANSFERENCIA,1277212.77,C1334405552,1277212.77,0.0,C431687661,0.0,0.0,1,0
348,DEPOSITO,170778.82,C1955756308,7167.0,177945.82,C1346095978,110471.8,0.0,0,0
280,SAQUE,202453.74,C956136825,0.0,0.0,C166639247,962887.38,1165341.12,0,0
206,TRANSFERENCIA,12528.84,C1335092328,15437.0,2908.16,C653850967,0.0,12528.84,0,0
205,DEPOSITO,233663.59,C1934101276,4853939.49,5087603.08,C1034228288,1489163.96,1255500.37,0,0
140,PAGAMENTO,16996.55,C285796756,10443.0,0.0,M1469635767,0.0,0.0,0,0
137,SAQUE,3116833.75,C794060279,3116833.75,0.0,C928051601,456298.06,3573131.82,1,0
208,SAQUE,3864609.52,C1819780658,3864609.52,0.0,C1742930465,0.0,3864609.52,1,0
237,TRANSFERENCIA,3924102.18,C344359156,3924102.18,0.0,C1708707330,0.0,0.0,1,0
300,DEPOSITO,345781.35,C1776622298,3360182.85,3705964.21,C704631939,1135028.07,789246.71,0,0
133,DEPOSITO,11309.02,C1322908379,14474361.29,14485670.31,C1048483172,3261386.01,3250076.98,0,0
228,SAQUE,38250.56,C1342063439,0.0,0.0,C1877171528,1106350.36,1144600.92,0,0
275,TRANSFERENCIA,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,1,0
530,TRANSFERENCIA,148680.12,C1687894218,148680.12,0.0,C943795253,0.0,0.0,1,0
381,PAGAMENTO,4532.29,C123710201,104898.0,100365.71,M959349351,0.0,0.0,0,0
9,SAQUE,315061.28,C1193411845,21368.0,0.0,C1895787281,35631.0,408513.39,0,0
115,TRANSFERENCIA,116977.16,C637063091,116977.16,0.0,C835865588,0.0,0.0,1,0
188,PAGAMENTO,6537.81,C751072973,0.0,0.0,M1355156374,0.0,0.0,0,0
413,SAQUE,145696.29,C1585795734,0.0,0.0,C940402352,2915570.78,3061267.06,0,0
323,TRANSFERENCIA,753723.54,C1436025461,753723.54,0.0,C1927560310,0.0,0.0,1,0
140,TRANSFERENCIA,169115.34,C1777564063,0.0,0.0,C1289313812,978704.36,1398539.75,0,0
43,SAQUE,108697.75,C198988909,0.0,0.0,C1135523296,427873.95,536571.7,0,0
35,SAQUE,294875.79,C1145008059,17477.0,0.0,C959407685,887055.74,1181931.53,0,0
238,PAGAMENTO,7683.41,C190329750,33357.0,25673.59,M927765270,0.0,0.0,0,0
206,SAQUE,156845.15,C1445440249,81953.0,0.0,C81159614,177266.41,334111.55,0,0
164,DEPOSITO,123947.19,C1201110303,3054337.78,3178284.97,C2010431707,263270.68,139323.49,0,0
511,SAQUE,150929.12,C1873591619,150929.12,0.0,C484357624,136233.24,287162.36,1,0
280,SAQUE,174131.83,C1062473568,0.0,0.0,C465286489,1182452.74,1356584.57,0,0
119,SAQUE,21698.13,C1452953521,21698.13,0.0,C1486382672,75618.16,97316.28,1,0
258,PAGAMENTO,15791.75,C454937898,0.0,0.0,M1005321352,0.0,0.0,0,0
117,TRANSFERENCIA,149279.69,C1647475681,149279.69,0.0,C396255249,0.0,0.0,1,0
46,PAGAMENTO,10.5,C1988014977,35856.0,35845.5,M2041163848,0.0,0.0,0,0
16,PAGAMENTO,6222.7,C1471026628,45199.23,38976.53,M875937436,0.0,0.0,0,0
36,SAQUE,378986.51,C236839796,0.0,0.0,C681279080,634158.79,1016562.6,0,0
465,TRANSFERENCIA,1760061.57,C1704841255,1760061.57,0.0,C1345313578,0.0,0.0,1,0
401,DEPOSITO,35142.4,C1671342526,79748.0,114890.4,C1032761281,0.0,0.0,0,0
179,TRANSFERENCIA,339872.47,C1253653926,11049.6,0.0,C678244145,1515310.09,1855182.56,0,0
181,PAGAMENTO,31997.94,C1252728446,0.0,0.0,M1788933235,0.0,0.0,0,0
230,SAQUE,9846.33,C117110672,9922.0,75.67,C1964041982,966944.83,976791.16,0,0
181,SAQUE,211504.27,C1111754312,0.0,0.0,C1868749270,368876.25,580380.52,0,0
207,SAQUE,682063.33,C1854965389,682063.33,0.0,C1299909889,1166990.34,1849053.68,1,0
489,SAQUE,7515624.63,C319141085,7515624.63,0.0,C1942668370,0.0,7515624.63,1,0
303,TRANSFERENCIA,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
142,SAQUE,346374.54,C1493875505,346374.54,0.0,C675229754,0.0,346374.54,1,0
17,SAQUE,148119.16,C389850700,0.0,0.0,C1193495878,10266590.23,10414709.38,0,0
187,SAQUE,53990.56,C536710612,678.0,0.0,C1774927789,1542169.84,1596160.39,0,0
158,PAGAMENTO,5865.97,C1553310657,303263.0,297397.03,M1516317744,0.0,0.0,0,0
65,SAQUE,1282971.57,C744316850,1282971.57,0.0,C1365960800,392604.6,1675576.17,1,0
334,PAGAMENTO,3796.37,C439436708,70414.0,66617.63,M1293272702,0.0,0.0,0,0
308,SAQUE,111573.95,C2145940334,12047.0,0.0,C579881608,584496.81,696070.76,0,0
134,DEPOSITO,190075.19,C1208439592,8066522.63,8256597.82,C1442233061,486528.53,296453.34,0,0
325,DEPOSITO,394700.07,C2135455263,2362343.47,2757043.54,C1218995303,1100904.92,706204.84,0,0
375,SAQUE,50626.04,C1632926165,26528.0,0.0,C1572400837,460525.07,511151.11,0,0
227,SAQUE,1162155.11,C2135061184,1162155.11,0.0,C576020247,2402312.87,3564467.98,1,0
187,PAGAMENTO,5732.5,C1908404450,0.0,0.0,M1748126734,0.0,0.0,0,0
631,SAQUE,341.3,C667213533,341.3,0.0,C1882416081,135440.48,135781.78,1,0
47,PAGAMENTO,9429.93,C1688687652,98165.1,88735.17,M787071204,0.0,0.0,0,0
262,PAGAMENTO,9385.12,C982234506,591.0,0.0,M1618864357,0.0,0.0,0,0
461,SAQUE,873356.47,C528486707,873356.47,0.0,C759025632,105657.71,979014.18,1,0
90,TRANSFERENCIA,703833.48,C199695016,703833.48,0.0,C1584778754,0.0,0.0,1,0
559,TRANSFERENCIA,175290.91,C651261892,175290.91,0.0,C211349976,0.0,0.0,1,0
140,SAQUE,84369.92,C933774892,101776.0,17406.08,C638869140,2839651.52,2924021.44,0,0
13,SAQUE,96208.25,C367142196,516.0,0.0,C692514979,983519.06,674063.78,0,0
506,TRANSFERENCIA,575082.97,C1784131536,575082.97,0.0,C585236390,0.0,0.0,1,0
169,PAGAMENTO,16188.17,C886238079,43074.0,26885.83,M1876960578,0.0,0.0,0,0
471,DEPOSITO,327714.1,C939738472,67544.0,395258.1,C488375,11934.19,0.0,0,0
214,PAGAMENTO,11478.32,C15105861,153019.67,141541.35,M24657394,0.0,0.0,0,0
726,TRANSFERENCIA,9065.44,C1416286172,9065.44,0.0,C1369860809,0.0,0.0,1,0
357,SAQUE,231676.33,C1095112501,0.0,0.0,C1055102556,3637788.68,3869465.0,0,0
256,DEPOSITO,98719.62,C826736001,40434.0,139153.62,C1380194242,1010633.89,911914.28,0,0
341,TRANSFERENCIA,929787.24,C1428944530,929787.24,0.0,C385537527,0.0,0.0,1,0
155,PAGAMENTO,7029.15,C279684838,18483.0,11453.85,M104245910,0.0,0.0,0,0
379,SAQUE,284000.25,C1668487774,284000.25,0.0,C1354269038,0.0,284000.25,1,0
41,TRANSFERENCIA,382536.51,C1969283440,0.0,0.0,C1512460653,1446346.81,1828883.32,0,0
633,TRANSFERENCIA,405400.26,C2129660302,405400.26,0.0,C770221962,0.0,0.0,1,0
354,PAGAMENTO,37453.31,C1466825366,11103.0,0.0,M522494702,0.0,0.0,0,0
345,DEBITO,1195.34,C790829082,29780.0,28584.66,C1943173285,180022.24,181217.58,0,0
347,PAGAMENTO,51453.63,C1809165686,0.0,0.0,M214289847,0.0,0.0,0,0
322,SAQUE,135845.3,C1714727890,135845.3,0.0,C1924984729,448088.56,583933.86,1,0
606,SAQUE,228803.98,C541685621,228803.98,0.0,C1645689234,0.0,228803.98,1,0
36,SAQUE,5216.11,C2063562343,0.0,0.0,C1046784398,328127.29,333343.4,0,0
232,TRANSFERENCIA,2898.09,C700411853,2898.09,0.0,C91566300,0.0,0.0,1,0
706,SAQUE,265961.0,C1978041486,265961.0,0.0,C1543581230,9354076.45,9620037.45,1,0
355,PAGAMENTO,3829.54,C1268945018,0.0,0.0,M1298536756,0.0,0.0,0,0
130,SAQUE,433836.6,C1865338932,11569.0,0.0,C1979182090,521597.29,955433.89,0,0
491,TRANSFERENCIA,1122827.94,C1898490203,1122827.94,0.0,C228352671,0.0,0.0,1,0
15,PAGAMENTO,12137.57,C582477333,0.0,0.0,M417855892,0.0,0.0,0,0
212,DEPOSITO,41623.72,C654116968,1759274.22,1800897.94,C1505755152,85266.88,43643.16,0,0
284,SAQUE,291128.6,C782173436,20906.0,0.0,C455996880,51942.0,191405.04,0,0
41,SAQUE,29129.77,C1331245419,75568.0,46438.23,C1426135308,751296.97,780426.73,0,0
667,SAQUE,242074.85,C367092045,0.0,0.0,C822203675,1217996.35,1460071.2,0,0
